"#","Player","Pos","Team","GP","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","AVG","TTL"
"194","Alvin Kamara","RB","NO","11","13.7","16","6.6","11.2","9.5","12.6","5.9","6.5","0.7","14.5","BYE","3.5","-","-","-","-","","","9.2","100.7"
"212","Brenton Strange","TE","JAC","10","9.9","4.7","12.1","10.5","3.2","-","-","BYE","-","-","-","14.3","13.5","5.7","3.6","14.9","","","9.2","92.4"
"149","Chuba Hubbard","RB","CAR","13","17.9","18.7","9.6","9.9","-","-","7.5","9.4","1.7","2.5","3.8","8.3","20.4","BYE","4.8","4.4","","","9.1","118.9"
"284","Travis Hunter","WR","JAC","7","9.3","5.2","3.1","7.2","9.4","5.5","24.1","BYE","-","-","-","-","-","-","-","-","","","9.1","63.8"
"116","Kareem Hunt","RB","KC","15","4.6","4.4","11.4","5.7","18.7","4.4","1.8","17.2","12.5","BYE","13.2","20","9","9","3","0.2","","","9","135.1"
"117","Cam Little","K","JAC","15","15","10","5","9","9","0","1","BYE","15","13","5","13","6","11","12","11","","","9","135"
"132","Marquise Brown","WR","KC","14","19.9","8","8.2","12.8","8.8","20.5","9.4","0","9.3","BYE","8","2","10","4.5","-","5.2","","","9","126.6"
"118","Rachaad White","RB","TB","15","2.6","14.6","2.4","8.6","23.1","17.6","8.4","8.1","BYE","10.4","8.2","5.2","5.9","6.5","3.6","8","","","8.9","133.2"
"119","Kyle Monangai","RB","CHI","15","2.1","4.6","3","1.8","BYE","5.4","17.4","2.4","22.8","8.8","10.7","10.8","19","8.7","3.3","12.3","","","8.9","133.1"
"120","Andy Borregales","K","NE","15","8","9","2","6","13","5","7","13","6","4","10","18","15","BYE","7","10","","","8.9","133"
"120","Chris Boswell","K","PIT","15","14","12","3","6","BYE","15","8","20","10","6","10","4","1","9","4","11","","","8.9","133"
"120","Jake Bates","K","DET","15","7","10","9","13","5","5","8","BYE","7","13","5","12","6","16","11","6","","","8.9","133"
"124","Will Reichard","K","MIN","15","9","8","14","8","3","BYE","18","6","11","9","5","10","0","8","12","11","","","8.8","132"
"166","Oronde Gadsden II","TE","LAC","13","-","-","9.6","3.6","2.4","11.8","29.4","18.7","11.8","4.3","6.1","BYE","3.7","1.7","10.1","1.7","","","8.8","114.9"
"312","Russell Wilson","QB","NYG","6","11.1","31.3","7.1","0.3","-","0","-","-","-","3","-","-","-","BYE","-","-","","","8.8","52.8"
"125","AJ Barner","TE","SEA","15","1.2","10.8","3.3","12.2","24.3","10.1","1.9","BYE","11.5","0.3","17.1","3.8","7.7","5.7","5.7","15","","","8.7","130.6"
"142","Josh Downs","WR","IND","14","3.2","11.1","5.4","6.4","11.4","16.2","-","12.9","15.7","1.3","BYE","3","6.4","6.3","10.3","11.8","","","8.7","121.4"
"184","Brandon McManus","K","GB","12","9","11","4","12","BYE","-","-","9","8","1","-","12","8","4","16","10","","","8.7","104"
"292","Harrison Mevis","K","LAR","7","-","-","-","-","-","-","-","BYE","-","6","3","13","4","9","12","14","","","8.7","61"
"294","Jake Moody","K","WAS","7","5","-","-","-","-","16","14","-","-","-","-","BYE","8","0","13","4","","","8.6","60"
"497","Albert Okwuegbunam Jr.","TE","LV","1","-","-","-","-","8.6","-","-","BYE","-","-","-","-","-","-","-","-","","","8.6","8.6"
"128","Theo Johnson","TE","NYG","15","1.5","7.4","2","10.7","21.3","4.7","15.6","5","11.7","14.5","6.6","10.7","5.9","BYE","10.2","0","","","8.5","127.8"
"131","Evan McPherson","K","CIN","15","5","7","5","3","8","5","17","8","11","BYE","8","12","24","4","0","10","","","8.5","127"
"150","Colston Loveland","TE","CHI","14","3.2","0","4.1","-","BYE","3.1","5.4","6.8","29.8","9.5","7","14.9","5.8","12.9","10.1","6","","","8.5","118.6"
"135","Tyler Loop","K","BAL","15","13","12","7","9","4","3","BYE","13","4","14","12","11","2","10","6","6","","","8.4","126"
"176","Xavier Worthy","WR","KC","13","0","-","-","17.1","11.1","10.6","7.8","10.3","6","BYE","5.5","9.9","11.4","8.5","5.5","6.1","","","8.4","109.8"
"136","Harrison Butker","K","KC","15","11","7","13","13","4","6","7","4","8","BYE","7","16","4","4","8","12","","","8.3","124"
"136","Jacksonville Jaguars","DST","JAC","15","11","8","12","15","7","2","-4","BYE","3","11","12","7","14","10","10","6","","","8.3","124"
"161","Joey Slye","K","TEN","14","15","17","11","0","13","-","10","2","9","BYE","10","6","3","8","6","6","","","8.3","116"
"257","Ricky Pearsall","WR","SF","9","14.8","9.2","19.7","8.6","-","-","-","-","0","-","1","2.8","3.4","BYE","15.6","-","","","8.3","75.1"
"374","James Conner","RB","ARI","4","14.4","12.2","6.7","-","-","-","-","BYE","-","0","-","-","-","-","-","-","","","8.3","33.3"
"140","Nick Folk","K","NYJ","15","10","6","10","11","7","12","7","12","BYE","9","2","5","11","4","11","6","","","8.2","123"
"300","Chris Godwin Jr.","WR","TB","7","-","-","-","5.6","5.6","-","-","-","BYE","-","-","2.9","10.8","10.5","14","8","","","8.2","57.4"
"143","Mark Andrews","TE","BAL","15","1.5","1.4","27.1","10","4.2","6.6","BYE","6.4","16.6","10.4","15.7","2.1","8.7","1.9","3.8","4.4","","","8.1","120.8"
"281","Tory Horton","WR","SEA","8","0","11.2","18.2","2","12.9","0","0","BYE","20.8","-","-","-","-","-","-","-","","","8.1","65.1"
"352","Jayden Reed","WR","GB","5","13.5","0","-","-","BYE","-","-","-","-","-","-","-","-","9.3","10.5","7.1","","","8.1","40.4"
"146","Jordan Mason","RB","MIN","15","8.5","5.8","23.6","10.2","12.6","BYE","11.7","1.6","4.7","4.1","10.5","4.2","5.8","11.2","2.9","2.1","","","8","119.5"
"152","Riley Patterson","K","MIA","15","0","11","3","10","7","10","6","10","8","7","11","BYE","14","13","5","3","","","7.9","118"
"152","Philadelphia Eagles","DST","PHI","15","3","5","13","14","2","1","12","6","BYE","11","8","5","4","13","16","5","","","7.9","118"
"154","Tyler Allgeier","RB","ATL","15","2.4","15","1.4","11.1","BYE","10.8","1.6","9.4","0.6","17.7","9.6","5.9","13.5","8.7","1.8","8.3","","","7.9","117.8"
"172","Cooper Kupp","WR","SEA","14","3.5","16","5.1","6.6","11.9","12","3.2","BYE","-","9.4","5.3","4.4","5.4","11.5","9.6","6.9","","","7.9","110.8"
"175","Blake Grupe","K","IND","14","7","3","7","9","16","16","2","4","4","5","BYE","4","-","7","15","11","","","7.9","110"
"157","Chad Ryland","K","ARI","15","11","10","7","10","3","11","12","BYE","10","2","4","6","7","5","2","17","","","7.8","117"
"157","Los Angeles Rams","DST","LAR","15","11","8","6","7","1","17","11","BYE","9","6","9","18","2","6","0","6","","","7.8","117"
"157","Denver Broncos","DST","DEN","15","14","0","9","10","7","13","5","6","5","14","8","BYE","4","11","7","4","","","7.8","117"
"206","Keon Coleman","WR","BUF","12","25.2","5.6","5","7.5","10.3","4.1","BYE","6","3.7","13.6","-","-","8.9","3.6","0","-","","","7.8","93.5"
"230","Michael Carter","RB","ARI","11","-","-","-","0.1","18.3","8.4","5.6","BYE","-","0.4","7.8","8.8","11.4","5.1","13.4","6.5","","","7.8","85.8"
"266","Jalen Coker","WR","CAR","9","-","-","-","-","-","-","0","6.6","1.9","5.1","11.2","6.2","17.4","BYE","14","7.7","","","7.8","70.1"
"289","Michael Badgley","K","BUF","8","-","-","-","-","-","8","6","9","12","8","-","8","5","-","-","6","","","7.8","62"
"356","Graham Gano","K","NYG","5","8","13","3","-","-","-","-","9","6","-","-","-","-","BYE","-","-","","","7.8","39"
"165","Pittsburgh Steelers","DST","PIT","15","2","5","16","10","BYE","10","1","-4","18","5","21","10","5","4","7","5","","","7.7","115"
"167","Jacory Croskey-Merritt","RB","WAS","15","14.2","1.7","10.1","7.7","27","5.8","4.2","2.5","5.1","3","4.3","BYE","2","3.2","15.6","8.5","","","7.7","114.9"
"208","Bam Knight","RB","ARI","12","-","0","-","0","9.4","12.4","9.4","BYE","6.7","4.3","14.5","13.2","16.8","6.4","-0.2","-","","","7.7","92.9"
"168","Mack Hollins","WR","NE","15","1.3","7.8","6.7","7.4","0","4.8","7.3","15.9","2.9","16.6","10.4","5","5.3","BYE","8.1","13.9","","","7.6","113.4"
"198","Colby Parkinson","TE","LAR","13","-0.6","-","0","3.7","0","-","7.7","BYE","3","14.1","9.4","14.1","6.7","12.2","24.5","4.1","","","7.6","98.9"
"213","Matt Gay","K","FA","12","3","6","14","18","9","8","2","-","2","5","7","9","8","-","-","-","","","7.6","91"
"169","T.J. Hockenson","TE","MIN","15","4.5","2.2","15.9","7.9","9.8","BYE","10.3","4.6","9.1","2.8","6.9","5.9","11.9","9.2","10.6","1.2","","","7.5","112.8"
"170","Blake Corum","RB","LAR","15","2.6","10.4","5.3","3.6","1.3","2.3","5.3","BYE","5.8","5.6","1.5","2.4","14.1","26.1","13.1","13.1","","","7.5","112.5"
"171","Wil Lutz","K","DEN","15","8","4","9","4","9","9","5","9","4","4","18","BYE","9","6","4","10","","","7.5","112"
"181","Matt Prater","K","BUF","14","12","14","8","7","9","2","BYE","12","4","1","8","8","8","7","5","-","","","7.5","105"
"173","Chimere Dike","WR","TEN","15","0.9","2.8","3.5","-0.4","3.7","2.8","16.9","16.4","7.5","BYE","3.4","21.4","-0.1","13.4","5","13","","","7.3","110.2"
"192","Ryan Flournoy","WR","DAL","14","-","0","4.1","4.6","18.4","6.3","0","1.7","9.2","BYE","7.2","0","6.4","26.5","8","9.8","","","7.3","102.2"
"298","Joshua Karty","K","ARI","8","2","9","17","10","6","5","5","BYE","4","-","-","-","-","-","-","-","","","7.3","58"
"413","Lucas Havrisik","K","GB","3","-","-","-","-","BYE","10","11","-","-","-","1","-","-","-","-","-","","","7.3","22"
"177","New England Patriots","DST","NE","15","7","13","2","11","8","5","19","11","1","2","5","10","11","BYE","-2","5","","","7.2","108"
"178","Chig Okonkwo","TE","TEN","15","4.9","7.5","11.6","1.4","8.8","10.6","0","9.3","3","BYE","8.6","7","6.9","4","7.3","16.4","","","7.2","107.3"
"226","David Njoku","TE","CLE","12","6.7","8","9","3.1","18.7","5.8","-","13.7","BYE","10.1","1.7","0","2.4","7.1","-","-","","","7.2","86.3"
"263","Dillon Gabriel","QB","CLE","10","-","4.8","-","0","16.1","8.8","5.8","13.5","BYE","20.1","2.9","-","0","-","-","0","","","7.2","72.1"
"180","Jerry Jeudy","WR","CLE","15","11.6","9.1","2.7","7.8","3.5","9.3","3.7","0","BYE","19.8","5.1","2.9","5.6","16.6","4.2","4.2","","","7.1","106.1"
"210","Luther Burden III","WR","CHI","13","0.7","1.5","19.8","1.6","BYE","9.1","3.1","0.9","-","8.1","5.7","9.1","7.6","11","14.4","-","","","7.1","92.6"
"372","Trey Benson","RB","ARI","5","8.5","8.4","8.1","10.4","-","-","-","BYE","-","-","0","-","-","-","-","-","","","7.1","35.4"
"417","Brady Cook","QB","NYJ","3","-","-","-","-","-","-","-","-","BYE","-","-","-","-","4.5","11.9","4.7","","","7.1","21.2"
"181","Ryan Fitzgerald","K","CAR","15","5","4","15","1","10","14","7","4","5","1","10","3","7","BYE","6","13","","","7","105"
"236","Isiah Pacheco","RB","KC","12","4.8","3.9","5.8","12.8","8.6","6.1","12.4","5.8","-","BYE","-","-","5.3","3","2.1","13.5","","","7","84.1"
"237","Darius Slayton","WR","NYG","12","0","8.1","7","7.4","4.1","-","-","4.6","11.2","12.9","-","3.3","14.1","BYE","9.3","1.8","","","7","83.8"
"511","Ben Sauls","K","NYG","1","-","-","-","-","-","-","-","-","-","-","-","-","-","BYE","-","7","","","7","7"
"184","Minnesota Vikings","DST","MIN","15","5","5","30","4","3","BYE","3","0","9","1","3","1","9","18","2","11","","","6.9","104"
"184","Chicago Bears","DST","CHI","15","11","-4","11","10","BYE","9","13","1","5","7","5","6","5","2","18","5","","","6.9","104"
"187","Malik Washington","WR","MIA","15","4.9","9.5","6.2","4.1","4","6.3","8","13.6","7.1","9.3","7.2","BYE","7","4","2","10.2","","","6.9","103.4"
"189","Jake Elliott","K","PHI","15","8","12","3","7","5","6","4","9","BYE","4","11","3","4","17","7","3","","","6.9","103"
"189","Cleveland Browns","DST","CLE","15","4","-1","13","1","7","0","25","9","BYE","5","17","16","1","2","2","2","","","6.9","103"
"332","Parker Romo","K","FA","7","-","18","0","10","-","6","4","5","5","-","-","-","-","-","-","-","","","6.9","48"
"191","Jayden Higgins","WR","HOU","15","5.2","3.8","1.5","9.4","7.2","BYE","0","13.4","1.4","15.2","9.5","13.8","11.5","6.4","1.4","2.7","","","6.8","102.4"
"203","Elic Ayomanor","WR","TEN","14","3.3","15.6","13.8","6.4","3.8","5.7","4.9","9.2","7.6","BYE","3.1","-","1.5","8.4","2.7","8.8","","","6.8","94.8"
"221","Mason Taylor","TE","NYJ","13","3","1.5","5.8","11.5","17.7","1.2","6.1","14.4","BYE","1.4","7","5.1","4.1","10.1","-","-","","","6.8","88.9"
"336","Calvin Ridley","WR","TEN","7","6.7","8.7","3.7","5","18.1","2.8","-","-","-","BYE","2.3","-","-","-","-","-","","","6.8","47.3"
"195","Buffalo Bills","DST","BUF","15","0","10","2","6","6","4","BYE","17","5","3","4","6","15","10","4","8","","","6.7","100"
"294","Devin Neal","RB","NO","9","0.9","-","-","-","-","-","0.1","4.1","2.2","6.1","BYE","11.1","9.9","15.4","10.2","-","","","6.7","60"
"391","Miles Sanders","RB","DAL","4","4","9.9","8.3","4.5","-","-","-","-","-","BYE","-","-","-","-","-","-","","","6.7","26.7"
"197","New Orleans Saints","DST","NO","15","8","5","-2","4","18","1","3","6","1","12","BYE","11","6","3","4","19","","","6.6","99"
"211","Cade Otton","TE","TB","14","0","5.5","0","3.9","12.1","10.1","13.5","8","BYE","17.2","4.8","6.1","2.9","4.9","-","3.5","","","6.6","92.5"
"428","Malik Willis","QB","GB","3","-","-","-","-","BYE","-","-","-","-","-","5.8","0.6","-","-","-","13.2","","","6.6","19.7"
"199","Los Angeles Chargers","DST","LAC","15","2","13","3","6","3","8","-3","11","5","15","-2","BYE","8","12","13","4","","","6.5","98"
"280","Justice Hill","RB","BAL","10","-0.1","5.5","7.5","28.7","2.2","9.4","BYE","0.2","3.5","8.3","-","0","-","-","-","-","","","6.5","65.2"
"394","Tyler Huntley","QB","BAL","4","-","-","-","-","-","6.6","BYE","16.7","-","-","-","-","-","-","-0.3","2.8","","","6.5","25.9"
"201","Pat Freiermuth","TE","PIT","15","5.8","6.1","1.6","0","BYE","2.1","28.1","4.3","11.7","6.3","2.9","10.9","0","2.9","7.5","6","","","6.4","96.2"
"216","Evan Engram","TE","DEN","14","5.1","2.2","-","6.9","13.3","9.9","9.2","7.6","0","3.2","7.3","BYE","13.9","2.8","2.2","5.6","","","6.4","89.2"
"238","Xavier Legette","WR","CAR","13","4","0.8","-","-","11.1","3.1","24.2","3.7","3.2","0","18.3","5.2","1.1","BYE","5.9","2.2","","","6.4","82.8"
"252","Chris Rodriguez Jr.","RB","WAS","12","-","-","3.9","5.9","0.7","0","7.2","0.2","12.5","7.6","9.5","BYE","10.1","5.2","-","13.9","","","6.4","76.7"
"202","Atlanta Falcons","DST","ATL","15","1","21","3","4","BYE","9","4","0","10","10","4","16","2","0","6","5","","","6.3","95"
"204","Andre Szmyt","K","CLE","15","5","5","9","4","5","11","7","1","BYE","9","11","8","0","5","5","9","","","6.3","94"
"204","Indianapolis Colts","DST","IND","15","13","1","15","5","17","4","7","7","5","5","BYE","8","5","1","2","-1","","","6.3","94"
"222","Kendrick Bourne","WR","SF","14","-","6.2","7.8","2.7","24.2","19.2","3.4","7.4","5.4","2.9","0","0","0","BYE","3.7","5.7","","","6.3","88.6"
"223","Nick Chubb","RB","HOU","14","6","15.2","7","8.2","12.1","BYE","2.1","8.9","3.4","6.2","1.7","2.5","9.4","0.3","-","5.2","","","6.3","88.2"
"240","Sterling Shepard","WR","TB","13","6.9","7.4","12","4","11.9","7.1","7.5","1.8","BYE","6.1","10.1","4.2","1.5","1.5","-","-","","","6.3","82"
"257","Greg Dortch","WR","ARI","12","0.8","2.1","2.8","7.9","3.2","9.9","2.5","BYE","0.9","6.2","18.6","16.8","3.4","-","-","-","","","6.3","75.1"
"209","Jalen Nailor","WR","MIN","15","3.8","6.1","6.7","9.2","7.2","BYE","5.7","0","2.6","23.4","2.6","0","0","6","19.5","0","","","6.2","92.8"
"213","Sean Tucker","RB","TB","15","0.2","0","0","0","2.9","8.5","1.6","10.2","BYE","6.1","34","5.6","0","8.9","6.7","6.3","","","6.1","91"
"227","Marvin Mims Jr.","WR","DEN","14","2.2","10.4","1.4","20.5","3.9","4.8","15.8","1.8","0","-","0.2","BYE","3.7","7.7","7.7","5.9","","","6.1","86"
"231","Tez Johnson","WR","TB","14","0","-","0","2.3","10.1","11.5","15.8","9.3","BYE","20.2","1.6","12.3","1.5","0","0","0.9","","","6.1","85.5"
"215","Gunnar Helm","TE","TEN","15","2.6","2.9","5.7","2.2","7.4","3.5","7.6","10.3","2.5","BYE","6.9","11.1","8.3","1.8","14.9","2.9","","","6","90.6"
"370","Hunter Renfrow","WR","CAR","6","3.1","23.8","2.6","3","1.7","1.7","-","-","-","-","-","-","-","BYE","-","-","","","6","35.9"
"218","Carolina Panthers","DST","CAR","15","2","3","22","-3","3","0","17","-2","9","5","2","7","13","BYE","6","5","","","5.9","89"
"218","Tampa Bay Buccaneers","DST","TB","15","2","4","14","4","0","11","8","26","BYE","2","2","0","7","5","2","2","","","5.9","89"
"220","DeMario Douglas","WR","NE","15","8.2","1.8","2.7","0","3.7","16.1","4.7","5.7","20","5.4","6.1","6.1","6.3","BYE","0.5","1.6","","","5.9","88.9"
"239","Adonai Mitchell","WR","NYJ","14","4.1","4","0","10.6","0","-","1.8","0","1.7","-","2","6.2","24.2","3.4","17.4","7.3","","","5.9","82.7"
"225","Baltimore Ravens","DST","BAL","15","-3","15","-4","-3","-2","5","BYE","4","15","8","9","11","2","0","23","7","","","5.8","87"
"244","Tyquan Thornton","WR","KC","14","6.1","13.9","18.1","8.1","12","0","4.9","0","0","BYE","7.1","0","0","3.9","6.7","-","","","5.8","80.8"
"254","Dylan Sampson","RB","CLE","13","17.3","10.9","0.2","-0.2","1.2","4.4","2.7","7.9","BYE","0.9","1.9","16.2","2.3","9.8","-","-","","","5.8","75.5"
"255","Noah Fant","TE","CIN","13","12.6","5.8","5.6","-","0","6.7","14.4","7.1","10.8","BYE","6.6","1.9","1.3","2.5","0","-","","","5.8","75.3"
"227","Tennessee Titans","DST","TEN","15","10","4","-4","2","15","5","4","-1","20","BYE","5","6","3","7","0","10","","","5.7","86"
"227","Detroit Lions","DST","DET","15","0","8","8","19","10","2","12","BYE","7","2","2","3","-1","10","0","4","","","5.7","86"
"232","Emanuel Wilson","RB","GB","15","0.4","0","2.5","11.1","BYE","1.7","2.5","11.7","2.7","1.4","13.9","26.5","1.4","1","0.3","8.2","","","5.7","85.3"
"232","Dawson Knox","TE","BUF","15","4","3.9","0","0","3.5","8.9","BYE","2.5","4","6.7","3.3","4.7","5.8","17.3","18.7","2","","","5.7","85.3"
"234","Miami Dolphins","DST","MIA","15","0","8","1","8","7","2","2","7","1","13","9","BYE","11","16","2","-2","","","5.7","85"
"235","Olamide Zaccheaus","WR","CHI","15","8.2","4.1","6.6","9.1","BYE","4.8","2.9","10.3","17.8","1.5","0","1.6","3.9","8.7","0","5.3","","","5.7","84.8"
"246","Bhayshul Tuten","RB","JAC","14","1.1","15.4","8.1","3.2","2.1","4.8","2.2","BYE","9.6","2","13.4","1.7","8.9","-1.5","9.3","-","","","5.7","80.3"
"260","Dontayvion Wicks","WR","GB","13","5","8.4","4.1","3.9","BYE","3.5","1.5","-","-","7.8","1.9","5.2","28","0","1.6","3.2","","","5.7","74.1"
"319","Luke McCaffrey","WR","WAS","9","0","4.9","14.6","10.1","6","10.3","0","5.4","0","-","-","BYE","-","-","-","-","","","5.7","51.3"
"320","Tyler Higbee","TE","LAR","9","0","7.7","0","4.5","-","14","4.9","BYE","10.3","6.3","3.3","-","-","-","-","-","","","5.7","51"
"240","Daniel Carlson","K","LV","15","11","12","4","6","6","10","0","BYE","5","1","11","5","2","6","0","3","","","5.5","82"
"264","Darnell Mooney","WR","ATL","13","-","4","8.4","2.5","BYE","-","9.8","2.1","2.5","2.7","6.4","16.4","4.5","1.6","6.5","4.4","","","5.5","71.8"
"265","Calvin Austin III","WR","PIT","13","17","3.2","12.4","3.3","BYE","-","-","6.8","10.6","3.4","1.5","7.6","0","4.1","0","1.8","","","5.5","71.7"
"278","Matthew Golden","WR","GB","12","3.6","1.5","10.1","11.3","BYE","13.2","7.7","3.4","2.9","-","3.4","-","-","0","8.5","0.4","","","5.5","66"
"293","Mike Gesicki","TE","CIN","11","2.4","4.8","1.6","1.8","3.5","0","-","-","-","BYE","-","7.5","3.9","20.6","2.1","12.5","","","5.5","60.7"
"376","Younghoe Koo","K","FA","6","9","-","-","-","-","-","-","-","-","8","2","10","1","-","3","-","","","5.5","33"
"413","Matthew Wright","K","FA","4","-","-","-","-","-","5","-","1","-","4","12","-","-","-","-","-","","","5.5","22"
"479","Quinn Ewers","QB","MIA","2","-","-","-","-","-","-","2.1","-","-","-","-","BYE","-","-","-","8.9","","","5.5","11"
"242","Devin Singletary","RB","NYG","15","0.9","1","1.1","2.8","3.4","1","0.2","3.8","7.1","10.3","17.7","4.7","19.2","BYE","2.4","5.6","","","5.4","81.2"
"243","Arizona Cardinals","DST","ARI","15","5","13","6","5","7","2","1","BYE","15","6","-1","17","3","-4","-1","7","","","5.4","81"
"247","Xavier Hutchinson","WR","HOU","15","5.5","4.9","4.6","3.7","16.8","BYE","2.3","17.9","6","0","7.2","0.9","5.9","0","2.6","1.4","","","5.3","79.7"
"248","Andrei Iosivas","WR","CIN","15","0","2.2","0","3.7","13.2","1.5","7.9","0","18","BYE","5","10.6","9.9","3.7","0","3.1","","","5.3","78.8"
"269","KaVontae Turpin","WR","DAL","13","4.7","15.3","8.8","6.4","-","-","2.7","0.8","3.3","BYE","1","4.2","8.1","5","3.2","4.7","","","5.2","68.2"
"527","Theo Wease Jr.","WR","MIA","1","-","-","-","-","-","-","-","-","-","-","-","BYE","-","-","-","5.2","","","5.2","5.2"
"250","Kansas City Chiefs","DST","KC","15","3","3","12","8","7","2","13","10","2","BYE","2","1","1","4","7","2","","","5.1","77"
"250","Green Bay Packers","DST","GB","15","10","5","8","-3","BYE","2","8","5","4","6","7","18","3","3","1","0","","","5.1","77"
"253","Jonnu Smith","TE","PIT","15","12.5","6.7","5.3","2.6","BYE","5.8","11.8","3.7","5.5","1.4","0","5.8","1.6","0","10.6","2.8","","","5.1","76.1"
"277","Devaughn Vele","WR","NO","13","2.3","7.3","-","0","3.3","0","0","2","0","2.5","BYE","6.7","23.3","7","11.9","-","","","5.1","66.3"
"351","Greg Dulcich","TE","MIA","8","-","-","-","-","-","-","-","0","9.9","3.2","3.8","BYE","4.4","7.1","6.6","5.6","","","5.1","40.6"
"396","Isaiah Hodgins","WR","NYG","5","-","-","-","-","-","-","-","-","-","-","10.7","12.2","1.4","BYE","1.4","0","","","5.1","25.7"
"529","Chris Oladokun","QB","KC","1","-","-","-","-","-","-","-","-","-","BYE","-","-","-","-","-","5.1","","","5.1","5.1"
"259","Jake Tonges","TE","SF","15","10.5","7.1","4.1","14.8","17.1","11.8","0","7.2","0","0","0","0","0","BYE","0","1.7","","","5","74.3"
"268","Cole Kmet","TE","CHI","14","4.1","4.9","8","7.6","BYE","1","2.6","-","2","1.5","9.5","1.3","12.6","6.2","4.8","3.4","","","5","69.5"
"306","Christian Kirk","WR","HOU","11","-","-","5.5","5","10.4","BYE","-","-","6.6","1.3","1.6","16.4","0","1.6","0","6.7","","","5","55.1"
"261","San Francisco 49ers","DST","SF","15","9","5","5","0","7","0","8","2","2","-3","6","9","11","BYE","0","12","","","4.9","73"
"262","Ty Johnson","RB","BUF","15","2.4","0.6","3.1","0","1","2.6","BYE","0.6","10","4.6","15","8.2","5.5","5.9","5.8","7.6","","","4.9","72.9"
"328","Joshua Palmer","WR","BUF","10","11.1","6.7","1.5","4.5","5.6","8","BYE","-","-","-","3.7","4.1","-","-","2.6","1.2","","","4.9","49"
"487","Brittain Brown","RB","CHI","2","-","-","-","-","BYE","-","-","-","9.7","-","-","-","-","-","0","-","","","4.9","9.7"
"271","Pat Bryant","WR","DEN","14","0","3.8","0","0","0","4.2","1.6","12","4","5.3","13.2","BYE","7.2","7.2","-","9.2","","","4.8","67.7"
"375","Kendre Miller","RB","NO","7","2.4","2","5.6","12.5","5.9","4.2","0.7","-","-","-","BYE","-","-","-","-","-","","","4.8","33.3"
"267","Darnell Washington","TE","PIT","15","0","2","0","5","BYE","9.2","9.2","0","8.3","2.5","10.7","4.2","6.5","2.2","5.5","4.6","","","4.7","69.9"
"291","Samaje Perine","RB","CIN","13","2.6","0","0.1","0.4","4.9","5.2","3.1","17","0.5","BYE","-","-","5.4","4.8","5.3","12.1","","","4.7","61.4"
"317","Cedric Tillman","WR","CLE","11","16.2","10.2","5.6","1.6","-","-","-","-","BYE","3.1","8.2","1.5","0","3.3","0","1.8","","","4.7","51.5"
"429","Jaret Patterson","RB","LAC","4","-","-","-","-","-","-","-","3","4.4","0.1","-","BYE","11.4","-","-","-","","","4.7","18.9"
"492","Jalen McMillan","WR","TB","2","-","-","-","-","-","-","-","-","BYE","-","-","-","-","-","5.8","3.6","","","4.7","9.4"
"408","Antonio Gibson","RB","NE","5","0.3","9.8","0.8","8.7","3.6","-","-","-","-","-","-","-","-","BYE","-","-","","","4.6","23.2"
"409","Josh Reynolds","WR","NYJ","5","3.8","-","-","0","7.9","5.5","5.9","-","BYE","-","-","-","-","-","-","-","","","4.6","23.1"
"269","Isaiah Davis","RB","NYJ","15","1.8","1.6","0","4.7","6.3","1.1","5.2","17.9","BYE","2.1","1.1","0.7","0","2.2","13.5","10","","","4.5","68.2"
"273","DeAndre Hopkins","WR","BAL","15","11.5","14.4","2.3","0","6.6","4","BYE","2.4","0","3.6","2.1","3.3","4.5","0","4.2","8.1","","","4.5","67"
"307","Ja'Tavion Sanders","TE","CAR","12","4.7","12.4","3.1","-","-","-","0","4.9","1.5","8.2","6.2","1.6","0","BYE","2.5","8.9","","","4.5","54"
"310","Rashod Bateman","WR","BAL","12","3","3.5","17.3","3.4","0","1.8","BYE","7.1","9.3","4","-","-","0","4.3","-","0","","","4.5","53.7"
"324","Keaton Mitchell","RB","BAL","11","-","-","-","-","2.3","0","BYE","4.3","2.8","3.1","7.4","2.9","11.1","7.6","6.6","1.3","","","4.5","49.4"
"276","Jeremy McNichols","RB","WAS","15","2.5","0","13.8","1.3","2.8","6.5","6.5","11.8","0","3.9","4.9","BYE","5","1.2","1.2","5.2","","","4.4","66.6"
"279","JuJu Smith-Schuster","WR","KC","15","10.5","1.5","9.5","13.6","3.7","8.7","6.5","4.9","1.2","BYE","0","1.8","0","1.5","0","2.2","","","4.4","65.6"
"301","Kalif Raymond","WR","DET","13","3.6","3.3","1.4","9.3","0","0","4.7","BYE","0","9.9","0","5.7","-","-","3","16.2","","","4.4","57.1"
"331","Michael Mayer","TE","LV","11","7.8","2.9","0","-","-","16","2","BYE","5.6","5.2","4.3","2.4","-","-","0","2","","","4.4","48.2"
"460","Austin Ekeler","RB","WAS","3","8.7","4.4","-","-","-","-","-","-","0","-","-","BYE","-","-","-","-","","","4.4","13.1"
"282","Washington Commanders","DST","WAS","15","9","2","11","2","13","5","-1","6","-2","-2","4","BYE","3","3","9","3","","","4.3","65"
"296","John Metchie III","WR","NYJ","14","0","1","1.8","3","0","0","-","0","BYE","0.6","13.5","18.5","5.7","7.4","6.9","1.4","","","4.3","59.8"
