"RK","PLAYER NAME",TEAM,"POS","BEST","WORST","AVG.","STD.DEV"
"414","Gabe Davis",BUF,"WR161","323","366","345.3","17.6"
"415","Andy Dalton",CAR,"QB59","285","347","316.0","31.0"
"416","Britain Covey",PHI,"WR162","366","380","370.2","5.1"
"417","Travis Homer",CHI,"RB103","317","403","370.6","30.9"
"418","DeeJay Dallas",JAC,"RB104","319","404","370.6","31.4"
"419","Tua Tagovailoa",MIA,"QB60","289","348","318.5","29.5"
"420","Russell Wilson",NYG,"QB61","295","349","322.0","27.0"
"421","Mason Kinsey",TEN,"WR163","362","384","372.6","7.5"
"422","Jake Browning",CIN,"QB62","296","350","323.0","27.0"
"423","Dillon Gabriel",CLE,"QB63","298","351","324.5","26.5"
"424","Tom Kennedy",DET,"WR164","361","390","373.8","9.8"
"425","Jared Wiley",KC,"TE94","313","376","353.7","28.8"
"426","Robbie Ouzts",SEA,"TE95","355","404","375.4","19.3"
"427","Nikko Remigio",KC,"WR165","346","386","368.0","14.3"
"428","Ronnie Rivers",LAR,"RB105","355","398","381.7","14.1"
"429","Austin Trammell",JAC,"WR166","262","262","262.0","0.0"
"430","Jacob Saylors",DET,"RB106","312","402","377.4","33.4"
"431","Zamir White",LV,"RB107","311","400","373.0","36.5"
"432","Dareke Young",SEA,"WR167","348","374","365.0","12.0"
"433","Foster Moreau",NO,"TE96","284","284","284.0","0.0"
"434","Trent Sherfield Sr.",ARI,"WR168","286","286","286.0","0.0"
"435","Steven Sims Jr.",ARI,"WR169","365","384","376.8","7.1"
"436","Kameron Johnson",TB,"WR170","362","392","377.0","10.7"
"437","Pierre Strong Jr.",GB,"RB108","291","291","291.0","0.0"
"438","Robert Tonyan",KC,"TE97","376","392","383.0","6.1"
"439","Myles Price",MIN,"WR171","368","388","377.8","9.3"
"440","Taylor Heinicke",FA,"QB64","294","294","294.0","0.0"
"441","Tylan Wallace",BAL,"WR172","295","295","295.0","0.0"
"442","Nathan Carter",ATL,"RB109","321","382","351.5","30.5"
"443","Jashaun Corbin",NE,"RB110","322","381","351.5","29.5"
"444","Benjamin Yurosek",FA,"TE98","349","359","354.0","5.0"
"445","Nick Kallerup",SEA,"TE99","374","403","385.6","10.8"
"446","Zaire Mitchell-Paden",NO,"TE100","354","360","357.0","3.0"
"447","Sione Vaki",DET,"RB111","320","405","373.3","37.9"
"448","Giovanni Ricci",DET,"TE101","366","414","383.5","18.2"
"449","Cameron Latu",PHI,"TE102","373","403","386.8","13.1"
"450","Isaac Guerendo",SF,"RB112","318","407","374.7","40.2"
"451","Andrew Beck",NYJ,"TE103","351","368","359.5","8.5"
"452","Jack Westover",NE,"TE104","381","391","388.2","3.7"
"453","Chris Manhertz",NYG,"TE105","374","409","390.0","13.3"
"454","Dalen Cambre",NYG,"WR173","378","394","387.0","5.9"
"455","Derius Davis",LAC,"WR174","367","382","374.5","7.5"
"456","Kene Nwangwu",NYJ,"RB113","385","406","394.8","8.1"
"457","Jordan James",SF,"RB114","386","401","394.8","6.5"
"458","Cooper Rush",BAL,"QB65","352","352","352.0","0.0"
"459","Kurtis Rourke",SF,"QB66","353","353","353.0","0.0"
"460","Will Howard",PIT,"QB67","354","354","354.0","0.0"
"461","Sam Howell",PHI,"QB68","355","355","355.0","0.0"
"462","Moliki Matavao",NO,"TE106","356","356","356.0","0.0"
"463","Aidan O'Connell",LV,"QB69","356","356","356.0","0.0"
"464","Drew Lock",SEA,"QB70","357","357","357.0","0.0"
"465","Chris Blair",ATL,"WR175","357","357","357.0","0.0"
"466","Case Keenum",CHI,"QB71","358","358","358.0","0.0"
"467","CJ Dippre",NE,"TE107","358","358","358.0","0.0"
"468","Teagan Quitoriano",ATL,"TE108","384","411","397.6","10.7"
"469","Coleman Owen",IND,"WR176","367","367","367.0","0.0"
"470","Caleb Lohner",DEN,"TE109","371","371","371.0","0.0"
"471","Anthony Gould",IND,"WR177","392","393","392.5","0.5"
"472","Jason Brownlee",KC,"WR178","380","380","380.0","0.0"
"473","Drake Dabney",GB,"TE110","393","395","394.0","1.0"
"474","Nick Vannett",LAR,"TE111","382","412","397.0","15.0"
"475","Jeremiah Webb",NE,"WR179","383","383","383.0","0.0"
"476","Hayden Rucci",MIA,"TE112","389","408","398.5","9.5"
"477","McCallan Castles",GB,"TE113","390","390","390.0","0.0"
"478","Tyler Conklin",LAC,"TE114","404","413","408.5","4.5"
