"RK","PLAYER NAME",TEAM,"POS","BEST","WORST","AVG.","STD.DEV"
"58","Chase Brown",CIN,"RB13","48","66","58.7","4.9"
"59","Shedeur Sanders",CLE,"QB27","49","74","59.6","9.6"
"60","Derrick Henry",BAL,"RB14","48","83","60.8","8.2"
"61","Woody Marks",HOU,"RB15","48","73","60.9","5.3"
"62","Kyren Williams",LAR,"RB16","48","76","62.7","5.5"
"63","Courtland Sutton",DEN,"WR18","55","74","62.8","4.7"
"64","Wan'Dale Robinson",NYG,"WR19","55","75","65.0","4.9"
"65","D'Andre Swift",CHI,"RB17","63","76","65.8","2.9"
"66","Zay Flowers",BAL,"WR20","51","74","66.8","6.0"
"67","RJ Harvey",DEN,"RB18","63","76","67.8","3.4"
"68","DeVonta Smith",PHI,"WR21","57","74","68.1","4.3"
"69","Gardner Minshew II",KC,"QB28","34","126","58.4","19.4"
"70","Terry McLaurin",WAS,"WR22","59","79","71.7","4.5"
"71","Quinshon Judkins",CLE,"RB19","54","84","72.3","6.2"
"72","Tyrone Tracy Jr.",NYG,"RB20","66","84","72.8","4.3"
"73","Kyle Pitts Sr.",ATL,"TE3","62","99","73.0","9.5"
"74","Philip Rivers",IND,"QB29","44","126","73.3","12.5"
"75","Ladd McConkey",LAC,"WR23","57","85","74.6","5.7"
"76","Jakobi Meyers",JAC,"WR24","60","85","76.0","5.9"
"77","Cam Ward",TEN,"QB30","68","96","77.9","6.0"
"78","Breece Hall",NYJ,"RB21","60","91","78.1","6.7"
"79","Justin Jefferson",MIN,"WR25","64","89","80.5","5.6"
"80","Michael Pittman Jr.",IND,"WR26","65","96","80.5","6.0"
"81","Aaron Jones Sr.",MIN,"RB22","66","107","83.6","7.5"
"82","Rico Dowdle",CAR,"RB23","73","109","84.0","6.6"
"83","Omarion Hampton",LAC,"RB24","70","91","85.2","4.1"
"84","Brock Bowers",LV,"TE4","70","103","85.5","10.7"
"85","Chris Godwin Jr.",TB,"WR27","73","96","86.0","5.0"
"86","Jayden Reed",GB,"WR28","74","93","87.3","3.8"
"87","Emeka Egbuka",TB,"WR29","78","104","89.6","4.8"
"88","Ashton Jeanty",LV,"RB25","85","102","90.4","3.5"
"89","Dallas Goedert",PHI,"TE5","70","113","90.4","12.3"
"90","Brian Thomas Jr.",JAC,"WR30","77","104","92.3","6.6"
""
"91","Stefon Diggs",NE,"WR31","78","102","92.7","4.9"
"92","Jaylen Warren",PIT,"RB26","77","109","92.9","7.1"
"93","Luther Burden III",CHI,"WR32","77","110","95.6","5.7"
"94","DJ Moore",CHI,"WR33","69","103","97.6","6.7"
"95","Deebo Samuel Sr.",WAS,"WR34","88","110","98.0","5.5"
"96","Harold Fannin Jr.",CLE,"TE6","80","118","98.3","8.9"
"97","Khalil Shakir",BUF,"WR35","92","120","99.8","5.4"
"98","Adonai Mitchell",NYJ,"WR36","89","106","100.4","5.0"
"99","Tony Pollard",TEN,"RB27","78","118","100.8","9.3"
"100","Colby Parkinson",LAR,"TE7","88","117","102.6","7.4"
"101","Kenneth Walker III",SEA,"RB28","92","118","102.8","6.0"
"102","Jordan Addison",MIN,"WR37","94","111","103.5","4.3"
"103","Keenan Allen",LAC,"WR38","95","113","105.0","3.9"
"104","Troy Franklin",DEN,"WR39","94","128","107.4","5.9"
"105","Travis Kelce",KC,"TE8","94","127","108.1","8.3"
"106","Michael Carter",ARI,"RB29","71","132","108.7","16.8"
"107","Tyler Warren",IND,"TE9","70","121","110.5","10.4"
"108","Romeo Doubs",GB,"WR40","89","130","110.6","7.7"
"109","Dalton Schultz",HOU,"TE10","100","127","111.3","5.9"
"110","Darren Waller",MIA,"TE11","74","135","112.2","13.2"
"111","Jayden Higgins",HOU,"WR41","101","138","112.5","7.0"
"112","Brady Cook",NYJ,"QB31","77","330","104.3","57.7"
"113","Kyle Monangai",CHI,"RB30","101","148","115.6","11.3"
"114","Jerry Jeudy",CLE,"WR42","106","131","115.8","5.8"
"115","Dalton Kincaid",BUF,"TE12","104","127","116.6","5.2"
"116","Jalen Coker",CAR,"WR43","105","140","117.8","7.9"
"117","Kenneth Gainwell",PIT,"RB31","101","133","118.7","9.5"
"118","Jacory Croskey-Merritt",WAS,"RB32","102","155","119.0","13.0"
"119","Rashid Shaheed",SEA,"WR44","98","136","121.0","10.0"
"120","Theo Johnson",NYG,"TE13","115","143","121.4","6.3"
"121","Xavier Worthy",KC,"WR45","110","147","121.5","8.1"
"122","Jake Ferguson",DAL,"TE14","116","135","122.6","5.5"
"123","Colston Loveland",CHI,"TE15","114","139","126.4","7.0"
"124","Oronde Gadsden II",LAC,"TE16","111","140","126.8","6.3"
"125","Kayshon Boutte",NE,"WR46","114","138","126.9","5.4"
"126","Kenny Pickett",LV,"QB32","80","331","106.1","57.8"
"127","Blake Corum",LAR,"RB33","107","148","127.0","8.0"
"128","Darnell Mooney",ATL,"WR47","107","142","127.2","8.4"
"129","Chimere Dike",TEN,"WR48","114","149","129.2","8.0"
"130","Josh Downs",IND,"WR49","107","145","130.6","9.1"
"131","Chuba Hubbard",CAR,"RB34","120","138","131.4","5.3"
"132","Kareem Hunt",KC,"RB35","126","147","131.7","5.2"
"133","Rhamondre Stevenson",NE,"RB36","107","149","133.0","8.4"
"134","Hunter Henry",NE,"TE17","119","145","135.4","5.8"
"135","Alec Pierce",IND,"WR50","119","156","137.6","8.2"
"136","Darius Slayton",NYG,"WR51","122","145","137.8","6.4"
"137","Zach Charbonnet",SEA,"RB37","125","149","138.7","5.9"
"138","John Metchie III",NYJ,"WR52","124","152","138.8","7.2"
"139","Audric Estime",NO,"RB38","122","183","140.9","13.9"
"140","Ricky Pearsall",SF,"WR53","85","233","121.4","28.4"
"141","Kimani Vidal",LAC,"RB39","132","151","141.1","5.5"
"142","Mike Gesicki",CIN,"TE18","124","158","141.7","6.6"
"143","David Montgomery",DET,"RB40","128","153","142.3","6.6"
"144","Tre Tucker",LV,"WR54","125","153","142.6","7.4"
"145","Brenton Strange",JAC,"TE19","132","154","142.6","5.5"
"146","AJ Barner",SEA,"TE20","132","164","146.1","8.4"
"147","Andrei Iosivas",CIN,"WR55","113","192","147.1","13.3"
"148","David Sills V",ATL,"WR56","122","187","149.9","13.6"
"149","Elic Ayomanor",TEN,"WR57","137","168","150.9","6.7"
"150","Cooper Kupp",SEA,"WR58","139","185","151.3","8.4"
"151","Dontayvion Wicks",GB,"WR59","139","191","151.7","9.5"
"152","Juwan Johnson",NO,"TE21","127","162","152.6","7.6"
"153","Mark Andrews",BAL,"TE22","139","176","153.2","6.7"
"154","Malik Washington",MIA,"WR60","131","207","154.2","12.8"
"155","Devaughn Vele",NO,"WR61","123","208","149.3","16.8"
"156","Xavier Legette",CAR,"WR62","144","172","158.5","6.3"
"157","Mack Hollins",NE,"WR63","116","189","158.6","11.8"
"158","Samaje Perine",CIN,"RB41","155","175","159.8","5.9"
"159","Tyler Allgeier",ATL,"RB42","154","183","160.2","8.8"
"160","Parker Washington",JAC,"WR64","143","168","160.8","7.6"
"161","Tyjae Spears",TEN,"RB43","145","178","161.6","6.6"
"162","Isiah Pacheco",KC,"RB44","144","175","162.5","7.7"
"163","Devin Singletary",NYG,"RB45","156","175","164.5","4.9"
"164","Gunnar Helm",TEN,"TE23","158","213","166.4","10.7"
"165","T.J. Hockenson",MIN,"TE24","135","191","167.9","10.4"
"166","Emari Demercado",ARI,"RB46","157","188","168.9","9.2"
"167","Tee Higgins",CIN,"WR65","79","234","161.6","40.4"
"168","Rachaad White",TB,"RB47","157","189","172.0","9.4"
"169","Tre Harris",LAC,"WR66","145","205","172.2","10.2"
"170","Evan Engram",DEN,"TE25","142","170","164.4","5.1"
"171","Ryan Flournoy",DAL,"WR67","150","174","164.5","5.6"
"172","Jordan Mason",MIN,"RB48","144","190","172.6","10.2"
"173","Isaiah Likely",BAL,"TE26","168","188","176.0","6.2"
"174","Pat Freiermuth",PIT,"TE27","165","190","170.8","5.2"
"175","Sean Tucker",TB,"RB49","169","201","180.3","5.9"
"176","Marvin Mims Jr.",DEN,"WR68","159","233","172.8","14.5"
"177","Christian Kirk",HOU,"WR69","166","192","172.9","6.2"
"178","Jeremy McNichols",WAS,"RB50","158","191","181.4","6.0"
"179","Dawson Knox",BUF,"TE28","165","194","179.4","5.9"
"180","Ty Johnson",BUF,"RB51","174","195","187.3","4.3"
"181","Brian Robinson Jr.",SF,"RB52","182","199","190.6","3.9"
"182","Keon Coleman",BUF,"WR70","166","187","176.8","5.0"
"183","Cole Kmet",CHI,"TE29","176","218","188.7","10.1"
"184","Chig Okonkwo",TEN,"TE30","174","209","182.8","8.6"
"185","Jack Bech",LV,"WR71","173","205","183.2","8.6"
"186","Isaac TeSlaa",DET,"WR72","162","194","176.4","8.1"
"187","Jaleel McLaughlin",DEN,"RB53","179","257","202.6","17.0"
"188","Jaylen Wright",MIA,"RB54","183","259","202.6","15.7"
"189","Olamide Zaccheaus",CHI,"WR73","146","191","180.4","10.5"
"190","Keaton Mitchell",BAL,"RB55","173","236","195.9","11.5"
"191","Emanuel Wilson",GB,"RB56","186","233","202.9","9.1"
"192","DeMario Douglas",NE,"WR74","176","213","188.3","8.1"
"193","Malik Davis",DAL,"RB57","190","232","203.4","10.5"
"194","Calvin Austin III",PIT,"WR75","178","237","193.9","10.6"
"195","Jonnu Smith",PIT,"TE31","190","212","199.1","6.5"
"196","Mitch Tinsley",CIN,"WR76","167","238","192.2","14.7"
"197","Isaiah Hodgins",NYG,"WR77","175","212","192.8","8.4"
"198","Ja'Tavion Sanders",CAR,"TE32","192","219","201.0","7.3"
"199","Pat Bryant",DEN,"WR78","178","216","198.9","8.6"
"200","Jalen Nailor",MIN,"WR79","167","225","199.6","11.0"
"201","Geno Smith",LV,"QB33","85","219","161.3","47.0"
"202","DeAndre Hopkins",BAL,"WR80","188","220","200.5","7.3"
"203","Tank Bigsby",PHI,"RB58","195","292","222.5","17.9"
"204","Ben Sinnott",WAS,"TE33","188","306","209.5","22.4"
"205","Bhayshul Tuten",JAC,"RB59","186","228","196.7","10.9"
"206","Matthew Golden",GB,"WR81","136","210","190.9","19.5"
"207","Quentin Johnston",LAC,"WR82","118","241","201.9","22.7"
"208","Christian Watson",GB,"WR83","112","239","193.9","25.9"
"209","Van Jefferson",TEN,"WR84","193","219","204.4","5.9"
"210","Marvin Harrison Jr.",ARI,"WR85","141","236","196.6","17.5"
"211","Isaiah Davis",NYJ,"RB60","186","245","220.7","11.0"
"212","Ollie Gordon II",MIA,"RB61","204","279","221.1","16.6"
"213","Greg Dulcich",MIA,"TE34","185","232","210.5","9.8"
"214","Brashard Smith",KC,"RB62","207","270","221.1","15.2"
"215","Davante Adams",LAR,"WR86","175","235","200.3","12.6"
"216","Rasheen Ali",BAL,"RB63","209","289","231.4","21.0"
"217","Dare Ogunbowale",HOU,"RB64","210","266","227.2","14.8"
"218","Tyler Badie",DEN,"RB65","213","293","235.3","21.0"
"219","Ray Davis",BUF,"RB66","212","295","237.3","23.5"
"220","Isaiah Bond",CLE,"WR87","176","222","206.7","10.9"
"221","Luke Musgrave",GB,"TE35","181","230","208.8","10.0"
"222","Jalen McMillan",TB,"WR88","203","222","212.8","5.4"
"223","Drake London",ATL,"WR89","45","238","178.1","63.5"
"224","Chris Rodriguez Jr.",WAS,"RB67","159","262","230.2","28.4"
"225","John Bates",WAS,"TE36","186","249","212.2","15.2"
"226","Tyler Lockett",LV,"WR90","205","226","215.6","5.2"
"227","Joshua Palmer",BUF,"WR91","204","239","217.1","8.8"
"228","Kendrick Bourne",SF,"WR92","204","224","217.9","5.3"
"229","Tyquan Thornton",KC,"WR93","216","250","225.4","8.9"
"230","Lil'Jordan Humphrey",DEN,"WR94","182","273","227.8","21.3"
"231","LeQuint Allen Jr.",JAC,"RB68","221","298","252.5","19.2"
"232","Rome Odunze",CHI,"WR95","182","240","216.6","16.2"
"233","Cedric Tillman",CLE,"WR96","213","304","231.7","26.2"
"234","Jahan Dotson",PHI,"WR97","222","245","232.0","7.0"
"235","Xavier Hutchinson",HOU,"WR98","211","244","232.3","9.1"
"236","Jaylin Noel",HOU,"WR99","229","246","233.6","4.7"
"237","Tutu Atwell",LAR,"WR100","223","264","234.9","11.6"
"238","Demarcus Robinson",SF,"WR101","210","283","235.0","18.4"
"239","Brandin Cooks",BUF,"WR102","227","248","236.8","5.8"
"240","Alvin Kamara",NO,"RB69","185","261","237.1","20.0"
"241","KaVontae Turpin",DAL,"WR103","219","263","239.2","10.9"
"242","Tim Patrick",JAC,"WR104","217","236","226.4","6.0"
"243","Jordan Whittington",LAR,"WR105","230","290","240.9","16.8"
"244","Nick Chubb",HOU,"RB70","186","267","243.6","21.7"
"245","Adam Thielen",PIT,"WR106","235","286","243.8","14.3"
"246","Jawhar Jordan",HOU,"RB71","188","265","245.6","20.3"
"247","Rashod Bateman",BAL,"WR107","216","243","225.5","7.8"
"248","Zonovan Knight",ARI,"RB72","237","258","245.7","5.5"
"249","Devin Neal",NO,"RB73","223","265","246.7","10.4"
"250","Marquise Brown",KC,"WR108","231","247","237.0","4.7"
"251","Casey Washington",ATL,"WR109","234","280","245.4","13.6"
"252","Raheem Mostert",LV,"RB74","251","312","264.7","19.3"
"253","Dylan Sampson",CLE,"RB75","249","266","254.0","5.6"
"254","Trayveon Williams",CLE,"RB76","239","281","257.0","11.2"
"255","Ameer Abdullah",IND,"RB77","250","274","259.1","6.3"
"256","DJ Giddens",IND,"RB78","254","304","263.1","16.4"
"257","Evan Hull",NO,"RB79","171","285","249.0","33.3"
"258","Chris Brooks",GB,"RB80","255","303","268.4","14.8"
"259","Tyrod Taylor",NYJ,"QB34","225","278","257.9","14.8"
"260","Will Shipley",PHI,"RB81","256","326","278.0","25.7"
"261","Trevor Etienne",CAR,"RB82","257","351","282.1","32.3"
"262","Tahj Brooks",CIN,"RB83","261","342","283.5","29.2"
"263","Taysom Hill",NO,"TE37","162","223","204.8","24.8"
"264","Tyler Goodson",IND,"RB84","262","361","286.0","34.7"
"265","Joe Milton III",DAL,"QB35","258","343","278.7","27.4"
"266","Justice Hill",BAL,"RB85","209","255","244.8","18.0"
"267","Darnell Washington",PIT,"TE38","178","258","216.0","28.6"
"268","Terrance Ferguson",LAR,"TE39","164","268","218.5","37.7"
"269","Davis Allen",LAR,"TE40","198","242","221.3","16.3"
"270","MarShawn Lloyd",GB,"RB86","258","317","276.0","19.8"
"271","Jalin Hyatt",NYG,"WR110","241","310","262.2","27.4"
"272","Tommy Tremble",CAR,"TE41","223","251","237.0","12.6"
"273","Braelon Allen",NYJ,"RB87","256","284","263.0","10.6"
"274","JuJu Smith-Schuster",KC,"WR111","238","256","244.3","7.2"
"275","Cade Otton",TB,"TE42","177","242","206.3","26.9"
"276","Devontez Walker",BAL,"WR112","231","291","253.0","22.7"
"277","Jeremy Ruckert",NYJ,"TE43","218","290","253.8","25.5"
"278","Adam Trautman",DEN,"TE44","248","277","260.3","10.6"
"279","John FitzPatrick",GB,"TE45","247","272","261.8","9.8"
"280","Noah Fant",CIN,"TE46","249","305","263.8","23.9"
"281","Mason Taylor",NYJ,"TE47","131","217","174.0","43.0"
"282","Jaylin Lane",WAS,"WR113","197","294","244.7","39.6"
"283","Noah Gray",KC,"TE48","251","255","252.7","1.7"
"284","Michael Mayer",LV,"TE49","253","257","254.7","1.7"
"285","Riley Leonard",IND,"QB36","33","33","33.0","0.0"
"286","Konata Mumpfield",LAR,"WR114","196","203","199.5","3.5"
"287","Nick Westbrook-Ikhine",MIA,"WR115","247","269","255.3","9.7"
"288","Kalif Raymond",DET,"WR116","247","267","257.0","8.2"
"289","Jalen Brooks",ARI,"WR117","174","233","203.5","29.5"
"290","Isaiah Williams",NYJ,"WR118","206","208","207.0","1.0"
"291","Tez Johnson",TB,"WR119","253","275","262.0","9.4"
"292","Mason Tipton",NO,"WR120","198","223","210.5","12.5"
"293","Tanner Hudson",CIN,"TE50","199","227","213.0","14.0"
"294","David Njoku",CLE,"TE51","215","218","216.5","1.5"
"295","Jayden Daniels",WAS,"QB37","68","68","68.0","0.0"
"296","Marquez Valdes-Scantling",PIT,"WR121","222","240","231.0","9.0"
"297","Tyrell Shavers",BUF,"WR122","213","251","232.0","19.0"
"298","Kevin Austin Jr.",NO,"WR123","230","242","236.0","6.0"
"299","Gage Larvadain",CLE,"WR124","232","249","240.5","8.5"
"300","Xavier Smith",LAR,"WR125","242","246","244.0","2.0"
"301","Treylon Burks",WAS,"WR126","246","254","250.0","4.0"
"302","Daniel Bellinger",NYG,"TE52","240","262","251.0","11.0"
"303","Elijah Higgins",ARI,"TE53","221","282","251.5","30.5"
"304","Garrett Wilson",NYJ,"WR127","138","138","138.0","0.0"
"305","Austin Hooper",NE,"TE54","250","261","255.5","5.5"
"306","Grant Calcaterra",PHI,"TE55","255","315","293.7","27.4"
"307","Jackson Hawes",BUF,"TE56","260","271","265.5","5.5"
"308","Mitchell Evans",CAR,"TE57","265","266","265.5","0.5"
"309","Foster Moreau",NO,"TE58","252","283","267.5","15.5"
"310","Hunter Luepke",DAL,"RB88","268","268","268.0","0.0"
"311","Dont'e Thornton Jr.",LV,"WR128","240","300","270.0","30.0"
"312","Kyle Juszczyk",SF,"RB89","235","313","274.0","39.0"
"313","Jimmy Horn Jr.",CAR,"WR129","267","281","274.0","7.0"
"314","Josh Oliver",MIN,"TE59","279","285","282.0","3.0"
"315","Trent Sherfield Sr.",ARI,"WR130","259","309","284.0","25.0"
"316","Julian Hill",MIA,"TE60","263","305","284.0","21.0"
"317","Allen Lazard",FA,"WR131","271","301","286.0","15.0"
"318","Brock Wright",DET,"TE61","214","214","214.0","0.0"
"319","Will Dissly",LAC,"TE62","274","306","290.0","16.0"
"320","Luke Schoonmaker",DAL,"TE63","281","307","294.0","13.0"
"321","KeAndre Lambert-Smith",LAC,"WR132","227","227","227.0","0.0"
"322","Elijah Arroyo",SEA,"TE64","229","229","229.0","0.0"
"323","Arian Smith",NYJ,"WR133","297","298","297.5","0.5"
"324","Jake Tonges",SF,"TE65","255","341","298.0","43.0"
"325","Zavier Scott",MIN,"RB90","291","308","299.5","8.5"
"326","Tory Horton",SEA,"WR134","234","234","234.0","0.0"
"327","Charlie Kolar",BAL,"TE66","289","312","300.5","11.5"
"328","Dylan Drummond",ATL,"WR135","241","241","241.0","0.0"
"329","Roman Wilson",PIT,"WR136","244","244","244.0","0.0"
"330","Bo Melton",GB,"WR137","245","245","245.0","0.0"
"331","Dyami Brown",JAC,"WR138","275","336","305.5","30.5"
"332","Sterling Shepard",TB,"WR139","256","357","306.5","50.5"
"333","Drew Sample",CIN,"TE67","288","325","306.5","18.5"
"334","Shane Zylstra",DET,"TE68","259","259","259.0","0.0"
"335","Kaleb Johnson",PIT,"RB91","308","318","313.0","5.0"
"336","James Proche II",TEN,"WR140","262","262","262.0","0.0"
"337","Jerome Ford",CLE,"RB92","264","264","264.0","0.0"
"338","Jelani Woods",NYJ,"TE69","270","270","270.0","0.0"
"339","Devin Duvernay",CHI,"WR141","272","272","272.0","0.0"
"340","Travis Homer",CHI,"RB93","273","273","273.0","0.0"
"341","Dee Eskridge",MIA,"WR142","273","273","273.0","0.0"
"342","Jalen Tolbert",DAL,"WR143","274","274","274.0","0.0"
"343","Dylan Laube",LV,"RB94","319","321","320.0","1.0"
"344","Ty Chandler",MIN,"RB95","276","276","276.0","0.0"
"345","Clyde Edwards-Helaire",KC,"RB96","277","277","277.0","0.0"
"346","Julius Chestnut",TEN,"RB97","318","325","321.5","3.5"
"347","Malachi Corley",CLE,"WR144","278","278","278.0","0.0"
"348","Cade Stover",HOU,"TE70","280","280","280.0","0.0"
"349","D'Ernest Johnson",NE,"RB98","282","371","326.5","44.5"
"350","Darius Cooper",PHI,"WR145","284","284","284.0","0.0"
"351","Josh Whyle",GB,"TE71","285","285","285.0","0.0"
"352","Stone Smartt",NYJ,"TE72","286","286","286.0","0.0"
"353","Hunter Long",JAC,"TE73","287","287","287.0","0.0"
"354","Quintin Morris",JAC,"TE74","287","287","287.0","0.0"
"355","Nate Adkins",DEN,"TE75","288","288","288.0","0.0"
"356","Cedrick Wilson Jr.",MIA,"WR146","292","292","292.0","0.0"
"357","Brycen Tremayne",CAR,"WR147","294","294","294.0","0.0"
"358","Andre Baccellia",ARI,"WR148","295","295","295.0","0.0"
"359","Alec Ingold",MIA,"RB99","296","296","296.0","0.0"
"360","Tyler Johnson",NYJ,"WR149","296","296","296.0","0.0"
"361","LaJohntay Wester",BAL,"WR150","297","297","297.0","0.0"
"362","Curtis Samuel",BUF,"WR151","299","299","299.0","0.0"
"363","Kyle Williams",NE,"WR152","299","299","299.0","0.0"
"364","Tyler Conklin",LAC,"TE76","310","355","332.5","22.5"
"365","Luke McCaffrey",WAS,"WR153","300","300","300.0","0.0"
"366","Tylan Wallace",BAL,"WR154","301","301","301.0","0.0"
"367","Brandon Aiyuk",SF,"WR155","302","302","302.0","0.0"
"368","Khalil Herbert",NYJ,"RB100","302","302","302.0","0.0"
"369","Raheim Sanders",CLE,"RB101","303","303","303.0","0.0"
"370","Johnny Mundt",JAC,"TE77","307","369","338.0","31.0"
"371","Jaydon Blue",DAL,"RB102","309","309","309.0","0.0"
"372","Adam Prentice",DEN,"RB103","311","311","311.0","0.0"
"373","Cody White",SEA,"WR156","313","313","313.0","0.0"
"374","Brevyn Spann-Ford",DAL,"TE78","314","314","314.0","0.0"
"375","Hassan Haskins",LAC,"RB104","314","383","348.5","34.5"
"376","Justin Fields",NYJ,"QB38","315","315","315.0","0.0"
"377","KhaDarel Hodge",ATL,"WR157","316","316","316.0","0.0"
"378","Colson Yankoff",WAS,"TE79","317","317","317.0","0.0"
"379","Jonathan Mingo",DAL,"WR158","319","319","319.0","0.0"
"380","Charlie Woerner",ATL,"TE80","320","320","320.0","0.0"
"381","Zamir White",LV,"RB105","320","320","320.0","0.0"
"382","Scotty Miller",PIT,"WR159","322","322","322.0","0.0"
"383","Mo Alie-Cox",IND,"TE81","323","323","323.0","0.0"
"384","Roschon Johnson",CHI,"RB106","323","323","323.0","0.0"
"385","Dante Pettis",NO,"WR160","324","324","324.0","0.0"
"386","A.J. Dillon",PHI,"RB107","324","324","324.0","0.0"
"387","Joe Mixon",HOU,"RB108","327","327","327.0","0.0"
"388","Durham Smythe",CHI,"TE82","327","327","327.0","0.0"
"389","Eric Saubert",SEA,"TE83","328","328","328.0","0.0"
"390","Trey Benson",ARI,"RB109","328","328","328.0","0.0"
"391","Luke Farrell",SF,"TE84","329","329","329.0","0.0"
"392","Chris Blair",ATL,"WR161","330","330","330.0","0.0"
"393","Blake Whiteheart",CLE,"TE85","331","331","331.0","0.0"
"394","Pharaoh Brown",ARI,"TE86","332","332","332.0","0.0"
"395","Aidan O'Connell",LV,"QB39","332","332","332.0","0.0"
"396","Trey Lance",LAC,"QB40","333","333","333.0","0.0"
"397","Britain Covey",PHI,"WR162","333","333","333.0","0.0"
"398","Mason Kinsey",TEN,"WR163","334","334","334.0","0.0"
"399","Anthony Richardson Sr.",IND,"QB41","334","334","334.0","0.0"
"400","Tyler Huntley",BAL,"QB42","335","335","335.0","0.0"
"401","Jake Bobo",SEA,"WR164","335","335","335.0","0.0"
"402","Zach Wilson",MIA,"QB43","336","336","336.0","0.0"
"403","Jameis Winston",NYG,"QB44","337","337","337.0","0.0"
"404","Jack Stoll",NO,"TE87","337","337","337.0","0.0"
"405","Quinn Ewers",MIA,"QB45","338","338","338.0","0.0"
"406","Skyy Moore",SF,"WR165","338","338","338.0","0.0"
"407","Malik Willis",GB,"QB46","339","339","339.0","0.0"
"408","Charlie Jones",CIN,"WR166","339","339","339.0","0.0"
"409","Jalen Milroe",SEA,"QB47","340","340","340.0","0.0"
"410","Corey Kiner",ARI,"RB110","340","340","340.0","0.0"
"411","Joe Flacco",CIN,"QB48","341","341","341.0","0.0"
"412","Jake Browning",CIN,"QB49","342","342","342.0","0.0"
