"RK","PLAYER NAME",TEAM,"POS","BEST","WORST","AVG.","STD.DEV"
"45","Jaylen Waddle",MIA,"WR12","39","65","47.7","8.9"
"46","Ashton Jeanty",LV,"RB13","42","53","48.3","4.2"
"47","Jaylen Warren",PIT,"RB14","47","53","50.1","2.3"
"48","Tyrod Taylor",NYJ,"QB21","40","57","50.7","4.9"
"49","Tyler Shough",NO,"QB22","38","63","51.0","7.7"
"50","Cam Ward",TEN,"QB23","34","59","51.9","8.3"
"51","Stefon Diggs",NE,"WR13","41","62","52.7","7.5"
"52","Rico Dowdle",CAR,"RB15","49","58","53.1","4.3"
"53","Kirk Cousins",ATL,"QB24","51","58","53.9","2.8"
"54","Breece Hall",NYJ,"RB16","52","59","55.4","3.1"
"55","Emeka Egbuka",TB,"WR14","45","78","56.1","11.3"
"56","Josh Jacobs",GB,"RB17","46","67","57.1","7.4"
"57","Tetairoa McMillan",CAR,"WR15","56","63","58.4","2.5"
"58","Bryce Young",CAR,"QB25","52","70","59.9","5.3"
"59","Javonte Williams",DAL,"RB18","53","74","60.3","8.0"
"60","Ladd McConkey",LAC,"WR16","47","72","61.6","8.1"
"61","DeVonta Smith",PHI,"WR17","52","68","62.4","4.9"
"62","Wan'Dale Robinson",NYG,"WR18","56","68","63.7","3.5"
"63","Brock Bowers",LV,"TE2","55","85","64.3","9.6"
"64","George Kittle",SF,"TE3","56","76","65.4","8.6"
"65","Shedeur Sanders",CLE,"QB26","63","68","66.6","1.6"
"66","Michael Wilson",ARI,"WR19","61","73","68.0","4.5"
"67","Justin Jefferson",MIN,"WR20","63","83","71.9","5.5"
"68","C.J. Stroud",HOU,"QB27","46","163","72.7","37.6"
"69","Zay Flowers",BAL,"WR21","69","75","72.7","2.2"
"70","Marcus Mariota",WAS,"QB28","59","88","73.0","8.4"
"71","Woody Marks",HOU,"RB19","66","81","74.7","5.7"
"72","Khalil Shakir",BUF,"WR22","72","76","75.0","1.4"
"73","Bucky Irving",TB,"RB20","61","99","76.3","12.7"
"74","Quinshon Judkins",CLE,"RB21","69","87","76.7","7.3"
"75","Geno Smith",LV,"QB29","67","114","77.4","15.2"
"76","Jameson Williams",DET,"WR23","72","83","77.4","4.2"
"77","Michael Pittman Jr.",IND,"WR24","71","83","77.9","4.4"
"78","Kareem Hunt",KC,"RB22","74","82","78.9","3.0"
"79","RJ Harvey",DEN,"RB23","64","105","79.9","13.9"
"80","Rome Odunze",CHI,"WR25","78","84","80.9","2.5"
"81","Baker Mayfield",TB,"QB30","31","86","47.2","18.8"
"82","Kenneth Walker III",SEA,"RB24","75","95","83.4","6.2"
"83","Travis Kelce",KC,"TE4","80","95","84.7","4.9"
"84","Tyler Warren",IND,"TE5","80","90","85.4","3.5"
"85","Troy Franklin",DEN,"WR26","82","91","86.1","3.0"
"86","Jauan Jennings",SF,"WR27","80","92","86.9","3.5"
"87","Courtland Sutton",DEN,"WR28","76","92","87.6","5.3"
"88","DK Metcalf",PIT,"WR29","83","93","89.4","3.2"
"89","Christian Watson",GB,"WR30","82","93","90.3","3.6"
"90","Jakobi Meyers",JAC,"WR31","84","95","92.1","3.8"
""
"91","Aaron Rodgers",PIT,"QB31","50","174","92.7","49.1"
"92","Darnell Mooney",ATL,"WR32","86","98","93.4","4.1"
"93","Deebo Samuel Sr.",WAS,"WR33","90","98","94.0","2.9"
"94","Mark Andrews",BAL,"TE6","85","99","94.6","4.5"
"95","Aaron Jones Sr.",MIN,"RB25","90","106","98.9","5.4"
"96","Alec Pierce",IND,"WR34","93","105","99.0","4.1"
"97","Jake Ferguson",DAL,"TE7","97","103","99.4","2.4"
"98","DJ Moore",CHI,"WR35","89","113","99.6","6.9"
"99","D'Andre Swift",CHI,"RB26","93","126","102.1","10.4"
"100","Oronde Gadsden II",LAC,"TE8","100","104","102.4","1.3"
"101","Kenneth Gainwell",PIT,"RB27","79","112","102.7","11.4"
"102","Parker Washington",JAC,"WR36","89","114","103.6","7.0"
"103","Hunter Henry",NE,"TE9","100","109","104.1","3.8"
"104","Tyrone Tracy Jr.",NYG,"RB28","96","110","104.6","5.0"
"105","Dallas Goedert",PHI,"TE10","102","109","106.7","2.8"
"106","Ricky Pearsall",SF,"WR37","105","112","107.7","2.5"
"107","Xavier Worthy",KC,"WR38","101","114","108.1","5.0"
"108","Keenan Allen",LAC,"WR39","103","121","110.0","6.0"
"109","Romeo Doubs",GB,"WR40","106","117","110.7","3.7"
"110","Quentin Johnston",LAC,"WR41","98","120","111.6","7.1"
"111","Kyle Pitts Sr.",ATL,"TE11","109","116","112.9","3.1"
"112","Andrei Iosivas",CIN,"WR42","98","120","115.1","7.3"
"113","Theo Johnson",NYG,"TE12","109","123","116.0","6.2"
"114","David Montgomery",DET,"RB29","112","126","117.3","4.6"
"115","Luther Burden III",CHI,"WR43","106","123","117.9","5.0"
"116","Juwan Johnson",NO,"TE13","115","132","119.6","5.7"
"117","Devin Neal",NO,"RB30","112","136","119.7","8.4"
"118","Tre Tucker",LV,"WR44","101","127","120.3","8.1"
"119","Kimani Vidal",LAC,"RB31","101","158","121.3","20.8"
"120","Zonovan Knight",ARI,"RB32","118","135","124.6","5.7"
"121","Zach Charbonnet",SEA,"RB33","114","151","125.0","11.8"
"122","Chimere Dike",TEN,"WR45","118","130","125.0","3.6"
"123","Jayden Higgins",HOU,"WR46","118","129","125.1","3.8"
"124","Colston Loveland",CHI,"TE14","116","133","126.1","6.3"
"125","Brenton Strange",JAC,"TE15","116","134","126.4","7.0"
"126","Bhayshul Tuten",JAC,"RB34","120","138","127.4","5.0"
"127","Jordan Addison",MIN,"WR47","124","132","128.4","2.6"
"128","Jerry Jeudy",CLE,"WR48","110","137","128.7","8.7"
"129","Kyle Monangai",CHI,"RB35","120","146","129.0","8.1"
"130","Chris Godwin Jr.",TB,"WR49","117","151","129.4","10.2"
"131","Dalton Schultz",HOU,"TE16","122","132","129.6","3.2"
"132","Kayshon Boutte",NE,"WR50","120","136","130.4","4.6"
"133","Jameis Winston",NYG,"QB32","60","279","104.2","78.9"
"134","Greg Dortch",ARI,"WR51","124","138","132.6","5.0"
"135","Harold Fannin Jr.",CLE,"TE17","133","139","135.7","2.4"
"136","John Metchie III",NYJ,"WR52","119","151","136.3","11.0"
"137","Josh Downs",IND,"WR53","123","145","136.9","6.2"
"138","Tez Johnson",TB,"WR54","127","143","138.4","5.4"
"139","Cade Otton",TB,"TE18","134","147","139.9","4.7"
"140","AJ Barner",SEA,"TE19","140","145","141.3","1.8"
"141","Rashid Shaheed",SEA,"WR55","128","157","142.7","8.2"
"142","Darius Slayton",NYG,"WR56","134","148","143.4","4.9"
"143","Rhamondre Stevenson",NE,"RB36","142","160","145.3","6.1"
"144","Jalen Coker",CAR,"WR57","133","151","146.4","6.8"
"145","Zach Ertz",WAS,"TE20","141","155","147.3","4.2"
"146","Mack Hollins",NE,"WR58","136","158","148.3","7.4"
"147","Chris Rodriguez Jr.",WAS,"RB37","141","161","149.6","7.1"
"148","Sean Tucker",TB,"RB38","141","160","149.7","6.9"
"149","Mike Gesicki",CIN,"TE21","143","156","149.7","4.8"
"150","Mason Taylor",NYJ,"TE22","147","162","151.0","5.1"
"151","Adonai Mitchell",NYJ,"WR59","144","159","152.1","4.7"
"152","Tyjae Spears",TEN,"RB39","142","160","152.4","6.6"
"153","Cooper Kupp",SEA,"WR60","136","164","152.6","7.7"
"154","Isaiah Likely",BAL,"TE23","141","167","156.4","8.3"
"155","Tyler Allgeier",ATL,"RB40","150","166","156.4","4.7"
"156","Tony Pollard",TEN,"RB41","150","170","159.0","6.7"
"157","Xavier Legette",CAR,"WR61","145","165","159.1","6.3"
"158","T.J. Hockenson",MIN,"TE24","153","181","160.7","8.6"
"159","DeMario Douglas",NE,"WR62","147","169","161.7","6.8"
"160","Emanuel Wilson",GB,"RB42","150","173","161.9","7.1"
"161","Evan Engram",DEN,"TE25","147","174","162.4","8.7"
"162","Christian Kirk",HOU,"WR63","145","185","163.0","10.8"
"163","DeAndre Hopkins",BAL,"WR64","150","171","164.4","7.0"
"164","Rachaad White",TB,"RB43","160","182","165.1","7.1"
"165","Marquise Brown",KC,"WR65","153","172","166.0","6.6"
"166","Cedric Tillman",CLE,"WR66","152","171","166.3","6.0"
"167","Devin Singletary",NYG,"RB44","165","172","168.9","2.9"
"168","Blake Corum",LAR,"RB45","164","176","169.3","3.6"
"169","Devaughn Vele",NO,"WR67","152","180","169.9","11.0"
"170","Malik Washington",MIA,"WR68","153","184","170.7","9.5"
"171","Taysom Hill",NO,"TE26","138","198","173.3","18.0"
"172","David Njoku",CLE,"TE27","162","194","175.6","10.8"
"173","Calvin Austin III",PIT,"WR69","155","197","175.9","11.4"
"174","Tyler Lockett",LV,"WR70","168","182","175.9","5.2"
"175","Jordan Mason",MIN,"RB46","173","187","176.1","4.7"
"176","Joshua Palmer",BUF,"WR71","165","185","179.0","6.6"
"177","Van Jefferson",TEN,"WR72","163","185","179.4","6.9"
"178","Keaton Mitchell",BAL,"RB47","173","197","179.6","8.6"
"179","Brian Thomas Jr.",JAC,"WR73","122","200","180.3","24.5"
"180","Dawson Knox",BUF,"TE28","175","193","181.7","5.1"
"181","Davis Mills",HOU,"QB33","67","280","164.7","87.1"
"182","Max Brosmer",MIN,"QB34","71","234","139.0","76.0"
"183","Brock Wright",DET,"TE29","176","190","183.9","4.8"
"184","Isaiah Hodgins",NYG,"WR74","172","191","184.1","6.1"
"185","Gunnar Helm",TEN,"TE30","168","200","185.1","10.7"
"186","Chig Okonkwo",TEN,"TE31","178","194","185.7","5.3"
"187","Nick Chubb",HOU,"RB48","177","197","186.4","6.5"
"188","Michael Carter",ARI,"RB49","178","209","189.0","9.8"
"189","Trey Benson",ARI,"RB50","172","217","189.6","13.3"
"190","Mitch Tinsley",CIN,"WR75","182","198","191.3","6.1"
"191","Dontayvion Wicks",GB,"WR76","184","197","191.3","4.6"
"192","Brian Robinson Jr.",SF,"RB51","188","201","192.3","4.0"
"193","Jaylin Noel",HOU,"WR77","174","203","195.0","9.4"
"194","Sterling Shepard",TB,"WR78","187","224","195.3","12.5"
"195","Roman Wilson",PIT,"WR79","179","228","196.6","14.2"
"196","Ollie Gordon II",MIA,"RB52","184","215","196.6","12.3"
"197","Tyrell Shavers",BUF,"WR80","182","203","197.0","7.2"
"198","Dylan Sampson",CLE,"RB53","183","217","197.3","10.7"
"199","Darnell Washington",PIT,"TE32","195","205","197.6","3.3"
"200","Noah Fant",CIN,"TE33","194","205","197.9","3.8"
"201","Pat Freiermuth",PIT,"TE34","199","212","202.0","4.6"
"202","Gabe Davis",BUF,"WR81","191","213","202.9","6.5"
"203","Colby Parkinson",LAR,"TE35","195","213","203.1","5.5"
"204","Jacory Croskey-Merritt",WAS,"RB54","186","216","203.7","11.2"
"205","J.J. McCarthy",MIN,"QB35","80","211","136.0","54.9"
"206","Teddy Bridgewater",TB,"QB36","65","281","168.0","88.6"
"207","Xavier Hutchinson",HOU,"WR82","203","209","206.7","2.4"
"208","Isaiah Davis",NYJ,"RB55","201","216","207.7","5.2"
"209","Marvin Harrison Jr.",ARI,"WR83","148","187","173.4","14.3"
"210","Ryan Flournoy",DAL,"WR84","201","216","208.3","4.7"
"211","Jalen Nailor",MIN,"WR85","203","225","209.3","6.9"
"212","Brashard Smith",KC,"RB56","193","219","209.4","10.1"
"213","Chuba Hubbard",CAR,"RB57","204","219","209.6","5.0"
"214","Isaac TeSlaa",DET,"WR86","202","218","210.4","4.6"
"215","Jaleel McLaughlin",DEN,"RB58","176","227","211.1","19.2"
"216","Ty Johnson",BUF,"RB59","210","217","213.1","2.1"
"217","Tim Patrick",JAC,"WR87","193","228","214.0","10.3"
"218","Mason Rudolph",PIT,"QB37","77","278","183.6","90.3"
"219","Justice Hill",BAL,"RB60","215","224","219.3","2.6"
"220","Kyle Williams",NE,"WR88","211","228","219.4","6.2"
"221","KaVontae Turpin",DAL,"WR89","217","225","220.4","2.4"
"222","Mason Tipton",NO,"WR90","208","229","221.4","7.2"
"223","Raheem Mostert",LV,"RB61","214","230","221.4","4.9"
"224","Chris Brooks",GB,"RB62","211","231","222.4","6.2"
"225","Tyquan Thornton",KC,"WR91","216","234","222.4","5.6"
"226","David Sills V",ATL,"WR92","218","239","224.4","6.8"
"227","Tank Bigsby",PHI,"RB63","216","232","225.6","4.9"
"228","Pat Bryant",DEN,"WR93","200","253","227.3","18.0"
"229","Jordan Whittington",LAR,"WR94","225","239","229.9","5.6"
"230","Olamide Zaccheaus",CHI,"WR95","218","241","230.1","8.4"
"231","Jahan Dotson",PHI,"WR96","227","241","230.6","4.4"
"232","Jerome Ford",CLE,"RB64","227","236","231.9","3.3"
"233","Xavier Weaver",ARI,"WR97","228","237","232.1","2.8"
"234","Luke Musgrave",GB,"TE36","199","214","207.6","4.9"
"235","Demarcus Robinson",SF,"WR98","226","245","234.7","6.5"
"236","Jonnu Smith",PIT,"TE37","211","217","212.8","2.2"
"237","Terry McLaurin",WAS,"WR99","205","221","213.2","6.7"
"238","Marvin Mims Jr.",DEN,"WR100","201","240","228.0","14.4"
"239","JuJu Smith-Schuster",KC,"WR101","233","248","238.4","5.0"
"240","Isaiah Bond",CLE,"WR102","236","245","240.9","3.0"
"241","Dont'e Thornton Jr.",LV,"WR103","237","247","240.9","3.8"
"242","Cole Kmet",CHI,"TE38","206","232","219.4","9.0"
"243","Savion Williams",GB,"WR104","239","245","242.3","2.3"
"244","Kendrick Bourne",SF,"WR105","235","252","243.6","7.0"
"245","Ja'Tavion Sanders",CAR,"TE39","205","236","224.0","12.1"
"246","Davis Allen",LAR,"TE40","215","245","226.4","12.1"
"247","Austin Hooper",NE,"TE41","206","248","230.8","14.0"
"248","Will Shipley",PHI,"RB65","235","275","249.1","13.0"
"249","Kaleb Johnson",PIT,"RB66","227","278","250.4","15.1"
"250","Clyde Edwards-Helaire",KC,"RB67","247","255","250.9","3.0"
"251","Matthew Golden",GB,"WR106","174","255","233.4","30.0"
"252","Jeremy McNichols",WAS,"RB68","235","263","252.7","8.1"
"253","Omarion Hampton",LAC,"RB69","225","243","236.4","6.4"
"254","Elic Ayomanor",TEN,"WR107","230","251","240.4","7.5"
"255","Isiah Pacheco",KC,"RB70","240","255","249.5","5.6"
"256","Ray Davis",BUF,"RB71","244","273","257.6","11.1"
"257","Audric Estime",NO,"RB72","229","275","257.7","13.6"
"258","Elijah Arroyo",SEA,"TE42","235","250","244.0","7.3"
"259","Rashod Bateman",BAL,"WR108","237","256","245.2","6.3"
"260","Malik Davis",DAL,"RB73","244","278","259.6","12.6"
"261","Konata Mumpfield",LAR,"WR109","229","259","245.6","10.7"
"262","Greg Dulcich",MIA,"TE43","189","255","233.8","26.7"
"263","LeQuint Allen Jr.",JAC,"RB74","243","274","254.7","9.4"
"264","Terrance Ferguson",LAR,"TE44","221","247","235.0","9.5"
"265","Alvin Kamara",NO,"RB75","233","269","248.8","13.7"
"266","Dyami Brown",JAC,"WR110","240","266","251.0","9.1"
"267","Jack Bech",LV,"WR111","244","272","251.2","10.5"
"268","Kyle Juszczyk",SF,"RB76","246","288","264.6","13.8"
"269","Chris Moore",WAS,"WR112","199","246","225.7","19.7"
"270","Terrell Jennings",NE,"RB77","248","283","262.3","11.5"
"271","Tommy Tremble",CAR,"TE45","237","260","251.8","8.8"
"272","Ameer Abdullah",IND,"RB78","259","290","271.4","10.6"
"273","George Holani",SEA,"RB79","258","283","267.7","10.7"
"274","Tyler Badie",DEN,"RB80","261","280","268.3","6.4"
"275","Tahj Brooks",CIN,"RB81","256","293","269.3","13.6"
"276","Samaje Perine",CIN,"RB82","221","292","264.4","25.1"
"277","Elijah Higgins",ARI,"TE46","230","254","245.3","10.9"
"278","Keon Coleman",BUF,"WR113","225","260","246.3","15.3"
"279","Charlie Kolar",BAL,"TE47","219","263","247.7","20.3"
"280","Dare Ogunbowale",HOU,"RB83","261","289","272.0","10.8"
"281","Jalin Hyatt",NYG,"WR114","248","253","250.0","2.2"
"282","KhaDarel Hodge",ATL,"WR115","223","270","251.3","20.4"
"283","Daniel Bellinger",NYG,"TE48","238","261","252.3","10.2"
"284","Jaydon Blue",DAL,"RB84","265","313","277.8","16.9"
"285","Trevor Etienne",CAR,"RB85","259","299","275.7","14.9"
"286","Kendall Milton",CIN,"RB86","266","316","279.3","17.9"
"287","Kalif Raymond",DET,"WR116","233","243","238.0","5.0"
"288","Devontez Walker",BAL,"WR117","237","241","239.0","2.0"
"289","Elijah Moore",BUF,"WR118","249","268","258.7","7.8"
"290","D'Ernest Johnson",NE,"RB87","269","314","280.7","15.9"
"291","Jackson Hawes",BUF,"TE49","259","264","261.0","2.2"
"292","Brittain Brown",CHI,"RB88","265","317","279.2","19.2"
"293","Zavier Scott",MIN,"RB89","262","322","282.7","20.3"
"294","Johnny Mundt",JAC,"TE50","258","265","262.0","2.9"
"295","Patrick Ricard",BAL,"RB90","264","318","279.8","19.5"
"296","Dylan Laube",LV,"RB91","263","320","282.7","19.4"
"297","Zamir White",LV,"RB92","270","285","275.4","5.4"
"298","Mason Kinsey",TEN,"WR119","246","252","249.0","3.0"
"299","Tanner Hudson",CIN,"TE51","257","274","266.3","7.0"
"300","John FitzPatrick",GB,"TE52","258","277","267.3","7.8"
"301","Michael Mayer",LV,"TE53","247","262","254.5","7.5"
"302","Tyler Goodson",IND,"RB93","261","273","268.3","5.3"
"303","Hunter Luepke",DAL,"RB94","263","275","268.3","5.0"
"304","Jermar Jefferson",ARI,"RB95","273","319","284.8","17.3"
"305","Jimmy Horn Jr.",CAR,"WR120","253","265","259.0","6.0"
"306","Isaiah Williams",NYJ,"WR121","255","265","260.0","5.0"
"307","Isaac Guerendo",SF,"RB96","276","323","286.8","18.2"
"308","Julius Chestnut",TEN,"RB97","267","278","274.0","5.0"
"309","Mitchell Evans",CAR,"TE54","265","270","267.5","2.5"
"310","Jeremy Ruckert",NYJ,"TE55","262","274","268.0","6.0"
"311","Dante Miller",NYG,"RB98","276","321","288.8","18.7"
"312","Ross Dwelley",DET,"TE56","247","247","247.0","0.0"
"313","C.J. Ham",MIN,"RB99","270","275","272.5","2.5"
"314","Allen Lazard",NYJ,"WR122","251","251","251.0","0.0"
"315","Foster Moreau",NO,"TE57","266","282","274.0","8.0"
"316","Jaylin Lane",WAS,"WR123","255","255","255.0","0.0"
"317","Pierre Strong Jr.",GB,"RB100","273","278","275.5","2.5"
"318","Ray-Ray McCloud III",NYG,"WR124","257","257","257.0","0.0"
"319","Joe Flacco",CIN,"QB38","271","282","276.5","5.5"
"320","British Brooks",HOU,"RB101","274","279","276.5","2.5"
"321","Tre Harris",LAC,"WR125","259","259","259.0","0.0"
"322","Gary Brightwell",CIN,"RB102","276","280","278.0","2.0"
"323","Robbie Chosen",WAS,"WR126","262","262","262.0","0.0"
"324","Arian Smith",NYJ,"WR127","264","264","264.0","0.0"
"325","Tylan Wallace",BAL,"WR128","264","300","282.0","18.0"
"326","Malachi Corley",CLE,"WR129","266","266","266.0","0.0"
"327","Tutu Atwell",LAR,"WR130","267","267","267.0","0.0"
"328","Josh Whyle",GB,"TE58","267","267","267.0","0.0"
"329","Adam Thielen",MIN,"WR131","268","268","268.0","0.0"
"330","Skyy Moore",SF,"WR132","270","270","270.0","0.0"
"331","Noah Gray",KC,"TE59","271","296","283.5","12.5"
"332","Devin Duvernay",CHI,"WR133","272","272","272.0","0.0"
"333","Jake Tonges",SF,"TE60","272","272","272.0","0.0"
"334","Luke Schoonmaker",DAL,"TE61","276","301","288.5","12.5"
"335","Emari Demercado",ARI,"RB103","277","277","277.0","0.0"
"336","Josh Oliver",MIN,"TE62","277","309","293.0","16.0"
"337","Jordan Watkins",SF,"WR134","278","278","278.0","0.0"
"338","Quintin Morris",JAC,"TE63","279","279","279.0","0.0"
"339","Braelon Allen",NYJ,"RB104","279","279","279.0","0.0"
"340","DJ Giddens",IND,"RB105","280","280","280.0","0.0"
"341","Cody White",SEA,"WR135","281","281","281.0","0.0"
"342","Ricky White III",SEA,"WR136","285","285","285.0","0.0"
"343","Austin Trammell",JAC,"WR137","286","286","286.0","0.0"
"344","Connor Heyward",PIT,"TE64","287","287","287.0","0.0"
"345","Brycen Tremayne",CAR,"WR138","288","288","288.0","0.0"
"346","Jared Wiley",KC,"TE65","289","289","289.0","0.0"
"347","Luke Farrell",SF,"TE66","290","290","290.0","0.0"
"348","Gunner Olszewski",NYG,"WR139","291","291","291.0","0.0"
"349","Jalen Tolbert",DAL,"WR140","292","292","292.0","0.0"
"350","Bo Melton",GB,"WR141","295","295","295.0","0.0"
"351","Cade Stover",HOU,"TE67","297","297","297.0","0.0"
"352","LaJohntay Wester",BAL,"WR142","298","298","298.0","0.0"
"353","Drew Sample",CIN,"TE68","302","302","302.0","0.0"
"354","Casey Washington",ATL,"WR143","304","304","304.0","0.0"
"355","Kameron Johnson",TB,"WR144","305","305","305.0","0.0"
"356","Grant Calcaterra",PHI,"TE69","306","306","306.0","0.0"
"357","Charlie Woerner",ATL,"TE70","307","307","307.0","0.0"
"358","Ian Thomas",LV,"TE71","308","308","308.0","0.0"
"359","Kylen Granson",PHI,"TE72","310","310","310.0","0.0"
"360","Justin Fields",NYJ,"QB39","311","311","311.0","0.0"
"361","Mo Alie-Cox",IND,"TE73","312","312","312.0","0.0"
"362","Brevyn Spann-Ford",DAL,"TE74","315","315","315.0","0.0"
"363","Andy Dalton",CAR,"QB40","325","325","325.0","0.0"
"364","Russell Wilson",NYG,"QB41","326","326","326.0","0.0"
"365","Mac Jones",SF,"QB42","327","327","327.0","0.0"
"366","Tyler Huntley",BAL,"QB43","328","328","328.0","0.0"
"367","Tyson Bagent",CHI,"QB44","329","329","329.0","0.0"
