"RK","PLAYER NAME",TEAM,"POS","BEST","WORST","AVG.","STD.DEV"
"77","DK Metcalf",PIT,"WR24","64","86","80.1","5.9"
"78","Rico Dowdle",CAR,"RB22","71","92","80.1","6.4"
"79","Chris Godwin Jr.",TB,"WR25","74","93","80.2","4.9"
"80","Kenneth Walker III",SEA,"RB23","78","87","81.4","2.5"
"81","Riley Leonard",IND,"QB30","56","121","81.8","15.2"
"82","Omarion Hampton",LAC,"RB24","78","88","82.3","2.5"
"83","Emeka Egbuka",TB,"WR26","79","86","83.1","2.4"
"84","Devin Neal",NO,"RB25","78","93","86.3","4.3"
"85","Michael Pittman Jr.",IND,"WR27","78","97","86.8","7.3"
"86","D'Andre Swift",CHI,"RB26","81","100","87.4","6.2"
"87","Aaron Jones Sr.",MIN,"RB27","84","104","88.6","5.4"
"88","Courtland Sutton",DEN,"WR28","82","94","89.6","3.6"
"89","Christian Watson",GB,"WR29","84","94","90.7","3.6"
"90","Brian Thomas Jr.",JAC,"WR30","86","97","92.2","3.5"
""
"91","Khalil Shakir",BUF,"WR31","87","98","93.3","4.0"
"92","Deebo Samuel Sr.",WAS,"WR32","89","102","94.8","3.6"
"93","Tyler Warren",IND,"TE4","89","118","96.6","7.9"
"94","Luther Burden III",CHI,"WR33","90","104","98.5","3.7"
"95","Harold Fannin Jr.",CLE,"TE5","89","112","99.1","6.5"
"96","Brenton Strange",JAC,"TE6","95","113","102.7","5.2"
"97","Chris Rodriguez Jr.",WAS,"RB28","88","127","102.9","12.5"
"98","Travis Kelce",KC,"TE7","95","113","103.1","4.6"
"99","DJ Moore",CHI,"WR34","96","111","103.7","3.7"
"100","Jake Ferguson",DAL,"TE8","89","112","104.4","6.5"
"101","Kyle Pitts Sr.",ATL,"TE9","100","112","104.6","4.0"
"102","Jerry Jeudy",CLE,"WR35","98","116","104.8","5.7"
"103","Adonai Mitchell",NYJ,"WR36","97","116","105.5","5.1"
"104","Jordan Addison",MIN,"WR37","93","114","106.7","5.5"
"105","Alec Pierce",IND,"WR38","98","115","108.1","5.3"
"106","Kyle Monangai",CHI,"RB29","98","127","108.5","11.0"
"107","Dalton Kincaid",BUF,"TE10","104","122","112.1","6.0"
"108","Tony Pollard",TEN,"RB30","99","127","112.2","9.3"
"109","Quentin Johnston",LAC,"WR39","103","124","113.1","5.0"
"110","Mark Andrews",BAL,"TE11","104","139","114.0","9.2"
"111","Tyrone Tracy Jr.",NYG,"RB31","92","134","114.6","16.9"
"112","Jayden Reed",GB,"WR40","102","138","115.5","10.5"
"113","Chuba Hubbard",CAR,"RB32","105","127","117.3","8.4"
"114","Colston Loveland",CHI,"TE12","112","134","118.4","8.2"
"115","Theo Johnson",NYG,"TE13","107","128","119.1","5.8"
"116","Zonovan Knight",ARI,"RB33","117","129","119.4","4.3"
"117","Devin Singletary",NYG,"RB34","101","136","119.7","11.7"
"118","Xavier Worthy",KC,"WR41","114","130","120.8","4.9"
"119","Jayden Higgins",HOU,"WR42","109","131","121.4","7.1"
"120","Kareem Hunt",KC,"RB35","105","135","123.7","7.1"
"121","Darnell Mooney",ATL,"WR43","107","132","124.4","6.7"
"122","Devaughn Vele",NO,"WR44","117","134","125.9","4.7"
"123","Juwan Johnson",NO,"TE14","119","144","126.1","7.8"
"124","Hunter Henry",NE,"TE15","113","151","126.4","13.4"
"125","Troy Franklin",DEN,"WR45","107","156","126.6","15.2"
"126","Kayshon Boutte",NE,"WR46","114","136","128.3","5.5"
"127","Justin Fields",NYJ,"QB31","37","303","128.4","90.0"
"128","Blake Corum",LAR,"RB36","117","152","130.4","8.5"
"129","Darius Slayton",NYG,"WR47","115","140","130.6","7.7"
"130","Ricky Pearsall",SF,"WR48","110","141","130.8","9.7"
"131","Dalton Schultz",HOU,"TE16","119","144","131.7","9.1"
"132","Romeo Doubs",GB,"WR49","111","141","132.1","7.8"
"133","David Montgomery",DET,"RB37","128","161","133.7","9.0"
"134","Isaiah Likely",BAL,"TE17","113","155","134.8","16.3"
"135","Keenan Allen",LAC,"WR50","120","143","136.1","6.3"
"136","Zach Charbonnet",SEA,"RB38","129","162","136.4","8.5"
"137","Kenneth Gainwell",PIT,"RB39","128","159","138.2","8.6"
"138","Darren Waller",MIA,"TE18","132","152","140.6","8.1"
"139","Pat Bryant",DEN,"WR51","131","146","140.8","3.5"
"140","Chimere Dike",TEN,"WR52","130","145","140.9","4.0"
"141","John Metchie III",NYJ,"WR53","124","149","141.1","6.8"
"142","Rhamondre Stevenson",NE,"RB40","129","167","141.1","11.9"
"143","Tre Tucker",LV,"WR54","138","149","144.0","3.2"
"144","Dallas Goedert",PHI,"TE19","120","157","145.0","9.1"
"145","Geno Smith",LV,"QB32","75","316","145.6","83.4"
"146","Cooper Kupp",SEA,"WR55","138","155","146.7","4.4"
"147","Rashid Shaheed",SEA,"WR56","132","156","147.7","6.0"
"148","Oronde Gadsden II",LAC,"TE20","142","157","148.6","4.7"
"149","AJ Barner",SEA,"TE21","143","153","148.9","3.6"
"150","Kimani Vidal",LAC,"RB41","142","163","149.4","5.2"
"151","Malik Washington",MIA,"WR57","146","160","151.1","4.0"
"152","Colby Parkinson",LAR,"TE22","123","163","151.3","9.6"
"153","Josh Downs",IND,"WR58","141","164","152.4","6.8"
"154","Elic Ayomanor",TEN,"WR59","146","160","154.4","3.5"
"155","Isaac TeSlaa",DET,"WR60","147","164","157.6","3.9"
"156","Evan Engram",DEN,"TE23","151","164","157.7","4.3"
"157","Jalen Coker",CAR,"WR61","137","180","157.8","13.8"
"158","Mike Gesicki",CIN,"TE24","134","175","157.9","11.2"
"159","Andrei Iosivas",CIN,"WR62","145","172","160.2","6.2"
"160","Tyjae Spears",TEN,"RB42","156","176","162.4","6.5"
"161","Mason Taylor",NYJ,"TE25","155","169","163.9","4.5"
"162","Xavier Legette",CAR,"WR63","159","174","163.9","4.3"
"163","Ryan Flournoy",DAL,"WR64","120","189","165.4","20.2"
"164","Keon Coleman",BUF,"WR65","158","179","167.0","7.2"
"165","Olamide Zaccheaus",CHI,"WR66","160","175","167.6","5.5"
"166","Jordan Mason",MIN,"RB43","156","177","167.7","4.9"
"167","Tez Johnson",TB,"WR67","154","192","170.8","11.2"
"168","Michael Carter",ARI,"RB44","161","183","171.6","6.4"
"169","Kenny Pickett",LV,"QB33","90","318","155.8","81.6"
"170","Tyler Allgeier",ATL,"RB45","170","177","172.0","2.3"
"171","T.J. Hockenson",MIN,"TE26","163","184","172.9","7.3"
"172","Gunnar Helm",TEN,"TE27","167","187","174.4","6.9"
"173","Gabe Davis",BUF,"WR68","166","184","175.2","4.8"
"174","Samaje Perine",CIN,"RB46","156","184","175.8","9.8"
"175","Marquise Brown",KC,"WR69","171","182","176.6","3.4"
"176","Bhayshul Tuten",JAC,"RB47","168","196","178.1","8.0"
"177","Rachaad White",TB,"RB48","168","185","178.6","5.1"
"178","Isiah Pacheco",KC,"RB49","168","195","180.6","8.3"
"179","Christian Kirk",HOU,"WR70","176","189","182.4","3.8"
"180","Cade Otton",TB,"TE28","177","188","182.6","3.2"
"181","Pat Freiermuth",PIT,"TE29","175","189","184.7","3.9"
"182","Rashod Bateman",BAL,"WR71","178","193","185.0","5.3"
"183","Chig Okonkwo",TEN,"TE30","185","197","188.6","3.0"
"184","Calvin Austin III",PIT,"WR72","173","195","188.6","6.7"
"185","Tim Patrick",JAC,"WR73","165","202","189.6","11.1"
"186","David Sills V",ATL,"WR74","179","218","190.3","9.9"
"187","Dontayvion Wicks",GB,"WR75","171","223","190.6","16.4"
"188","Dawson Knox",BUF,"TE31","188","198","190.7","2.9"
"189","Jaleel McLaughlin",DEN,"RB50","183","206","192.4","8.7"
"190","Jack Bech",LV,"WR76","172","218","194.8","19.1"
"191","Ty Johnson",BUF,"RB51","186","207","195.9","5.8"
"192","Sean Tucker",TB,"RB52","190","205","197.2","5.1"
"193","Jaylen Wright",MIA,"RB53","174","212","198.3","13.2"
"194","Jonnu Smith",PIT,"TE32","197","205","199.7","2.0"
"195","Tyler Lockett",LV,"WR77","187","234","200.6","12.3"
"196","Mack Hollins",NE,"WR78","164","215","201.4","14.3"
"197","Noah Brown",WAS,"WR79","181","211","201.4","8.8"
"198","CeeDee Lamb",DAL,"WR80","34","191","154.3","47.6"
"199","Jeremy McNichols",WAS,"RB54","186","208","203.1","5.7"
"200","Emanuel Wilson",GB,"RB55","197","211","203.3","4.0"
"201","Brady Cook",NYJ,"QB34","85","320","190.7","76.7"
"202","Brian Robinson Jr.",SF,"RB56","194","220","204.0","7.0"
"203","KaVontae Turpin",DAL,"WR81","173","223","204.3","16.3"
"204","Darnell Washington",PIT,"TE33","170","284","204.8","28.3"
"205","Ja'Tavion Sanders",CAR,"TE34","200","217","205.0","5.2"
"206","Marvin Mims Jr.",DEN,"WR82","198","211","205.4","4.7"
"207","Jacory Croskey-Merritt",WAS,"RB57","195","225","206.9","7.4"
"208","Cedric Tillman",CLE,"WR83","179","213","196.3","10.6"
"209","Mason Tipton",NO,"WR84","194","216","208.6","8.1"
"210","David Njoku",CLE,"TE35","201","237","210.7","10.5"
"211","Ollie Gordon II",MIA,"RB58","207","253","214.4","12.7"
"212","Parker Washington",JAC,"WR85","181","224","203.0","13.1"
"213","Van Jefferson",TEN,"WR86","207","226","218.9","4.9"
"214","DeAndre Hopkins",BAL,"WR87","210","231","219.1","5.3"
"215","Kyle Williams",NE,"WR88","211","228","220.8","5.3"
"216","Matthew Golden",GB,"WR89","208","251","221.0","11.6"
"217","Rasheen Ali",BAL,"RB59","203","245","222.4","15.5"
"218","Xavier Hutchinson",HOU,"WR90","215","229","222.4","4.8"
"219","Sterling Shepard",TB,"WR91","215","230","222.4","3.9"
"220","Dylan Sampson",CLE,"RB60","198","248","222.7","16.9"
"221","Malik Davis",DAL,"RB61","212","233","223.7","7.5"
"222","DeMario Douglas",NE,"WR92","196","227","217.0","9.6"
"223","Treylon Burks",WAS,"WR93","218","245","227.4","8.6"
"224","Tyquan Thornton",KC,"WR94","223","234","229.1","4.1"
"225","Adam Thielen",PIT,"WR95","228","241","231.8","3.8"
"226","Ray Davis",BUF,"RB62","224","261","239.6","13.6"
"227","Isaiah Williams",NYJ,"WR96","231","255","239.6","8.9"
"228","Jaylin Noel",HOU,"WR97","208","242","230.8","9.6"
"229","Marvin Harrison Jr.",ARI,"WR98","196","232","207.6","12.7"
"230","Dare Ogunbowale",HOU,"RB63","208","260","241.2","13.9"
"231","Isaiah Bond",CLE,"WR99","225","241","232.5","4.7"
"232","Isaiah Davis",NYJ,"RB64","222","263","242.0","14.8"
"233","Jalen Nailor",MIN,"WR100","226","247","235.9","5.9"
"234","Mike Evans",TB,"WR101","130","280","216.5","42.4"
"235","Brashard Smith",KC,"RB65","227","269","248.6","14.9"
"236","Jerome Ford",CLE,"RB66","224","259","243.6","12.8"
"237","Tee Higgins",CIN,"WR102","118","200","161.4","27.0"
"238","Keaton Mitchell",BAL,"RB67","207","282","238.9","26.9"
"239","Brandin Cooks",BUF,"WR103","229","250","240.8","7.1"
"240","Cole Kmet",CHI,"TE36","199","232","215.6","9.3"
"241","Ben Sinnott",WAS,"TE37","207","231","218.3","7.8"
"242","Tyler Badie",DEN,"RB68","238","297","259.4","15.4"
"243","Rome Odunze",CHI,"WR104","165","245","200.8","28.4"
"244","JuJu Smith-Schuster",KC,"WR105","236","252","244.1","5.5"
"245","John Bates",WAS,"TE38","189","237","219.7","15.5"
"246","Kendrick Bourne",SF,"WR106","231","289","244.6","16.6"
"247","Mitch Tinsley",CIN,"WR107","216","250","234.3","9.8"
"248","Tank Bigsby",PHI,"RB69","241","293","261.2","14.0"
"249","Jahan Dotson",PHI,"WR108","239","254","246.2","5.7"
"250","Chris Brooks",GB,"RB70","237","298","262.1","17.3"
"251","Xavier Weaver",ARI,"WR109","225","251","236.9","9.2"
"252","Nick Chubb",HOU,"RB71","215","294","248.7","22.0"
"253","Will Shipley",PHI,"RB72","240","293","265.7","17.7"
"254","Taysom Hill",NO,"TE39","214","222","217.7","2.7"
"255","LeQuint Allen Jr.",JAC,"RB73","248","287","263.0","14.1"
"256","Luke Musgrave",GB,"TE40","205","225","219.2","6.6"
"257","Raheem Mostert",LV,"RB74","251","282","263.8","11.5"
"258","Shedrick Jackson",LV,"WR110","235","292","249.4","17.7"
"259","Philip Rivers",IND,"QB35","81","323","252.1","79.4"
"260","Noah Fant",CIN,"TE41","214","232","226.3","7.1"
"261","Tre Harris",LAC,"WR111","226","272","249.3","15.2"
"262","Josh Oliver",MIN,"TE42","220","272","237.7","17.1"
"263","Elijah Higgins",ARI,"TE43","230","267","241.3","12.1"
"264","Greg Dulcich",MIA,"TE44","216","255","232.6","13.8"
"265","Emari Demercado",ARI,"RB75","246","307","264.1","20.6"
"266","Terrance Ferguson",LAR,"TE45","224","248","238.0","7.8"
"267","Isaiah Hodgins",NYG,"WR112","228","252","239.4","7.7"
"268","Tyrell Shavers",BUF,"WR113","210","262","243.4","18.6"
"269","Dylan Drummond",ATL,"WR114","238","257","245.2","6.6"
"270","Davis Allen",LAR,"TE46","221","270","246.0","16.9"
"271","Tommy Tremble",CAR,"TE47","237","259","249.0","7.6"
"272","Xavier Smith",LAR,"WR115","226","276","250.6","19.7"
"273","Drake London",ATL,"WR116","233","279","254.2","16.4"
"274","Andre Baccellia",ARI,"WR117","240","265","254.6","8.2"
"275","Kyle Juszczyk",SF,"RB76","247","266","256.6","6.7"
"276","Casey Washington",ATL,"WR118","237","285","259.8","17.4"
"277","Evan Hull",NO,"RB77","257","308","280.1","20.7"
"278","Audric Estime",NO,"RB78","256","314","280.6","24.3"
"279","Noah Gray",KC,"TE48","229","259","244.0","10.6"
"280","Ross Dwelley",FA,"TE49","234","262","246.0","10.5"
"281","Demarcus Robinson",SF,"WR119","236","295","263.2","20.5"
"282","Lil'Jordan Humphrey",DEN,"WR120","242","291","263.2","18.1"
"283","Konata Mumpfield",LAR,"WR121","241","295","264.2","21.3"
"284","Tyrod Taylor",NYJ,"QB36","83","330","249.8","98.3"
"285","Ameer Abdullah",IND,"RB79","259","317","286.0","24.5"
"286","Adam Trautman",DEN,"TE50","241","267","254.3","11.8"
"287","Elijah Arroyo",SEA,"TE51","215","242","231.7","11.9"
"288","Gage Larvadain",CLE,"WR122","237","278","259.3","18.5"
"289","Mitchell Evans",CAR,"TE52","242","283","261.0","15.1"
"290","Kaleb Johnson",PIT,"RB80","263","309","285.7","19.1"
"291","Jayden Daniels",WAS,"QB37","172","362","274.3","69.1"
"292","Jordan Whittington",LAR,"WR123","233","296","267.5","24.7"
"293","Austin Hooper",NE,"TE53","236","262","247.3","10.9"
"294","Alec Ingold",MIA,"RB81","249","304","269.8","20.7"
"295","Alvin Kamara",NO,"RB82","246","321","271.3","29.4"
"296","Charlie Kolar",BAL,"TE54","244","272","254.3","12.6"
"297","Dylan Laube",LV,"RB83","266","313","286.0","19.4"
"298","Patrick Ricard",BAL,"RB84","263","314","286.2","22.2"
"299","DJ Giddens",IND,"RB85","255","324","276.0","28.3"
"300","Zavier Scott",MIN,"RB86","265","315","287.0","22.2"
"301","Jaylin Lane",WAS,"WR124","249","315","278.3","28.9"
"302","Trevor Etienne",CAR,"RB87","269","308","281.5","15.6"
"303","British Brooks",HOU,"RB88","260","276","268.7","6.6"
"304","Tanner Hudson",CIN,"TE55","249","284","269.3","14.8"
"305","Devin Duvernay",CHI,"WR125","261","312","284.8","21.7"
"306","Tyler Goodson",IND,"RB89","273","311","285.8","14.9"
"307","Anthony Firkser",DET,"TE56","240","255","247.5","7.5"
"308","Marquez Valdes-Scantling",PIT,"WR126","255","292","276.0","15.5"
"309","Malachi Corley",CLE,"WR127","252","294","276.3","17.8"
"310","Cedrick Wilson Jr.",MIA,"WR128","243","306","280.0","26.9"
"311","Terrell Jennings",NE,"RB90","267","306","281.7","17.3"
"312","Nick Westbrook-Ikhine",MIA,"WR129","257","302","282.3","18.8"
"313","Clyde Edwards-Helaire",KC,"RB91","258","318","283.0","25.5"
"314","John FitzPatrick",GB,"TE57","246","275","260.5","14.5"
"315","Julius Chestnut",TEN,"RB92","270","310","284.7","18.0"
"316","Hunter Luepke",DAL,"RB93","257","268","262.5","5.5"
"317","Kendall Milton",CIN,"RB94","268","326","296.5","24.9"
"318","Josh Whyle",GB,"TE58","242","286","264.0","22.0"
"319","Jimmy Horn Jr.",CAR,"WR130","251","311","286.0","25.5"
"320","Adam Prentice",DEN,"RB95","273","309","287.0","15.8"
"321","Tahj Brooks",CIN,"RB96","272","314","287.3","18.9"
"322","Grant Calcaterra",PHI,"TE59","262","301","287.7","18.1"
"323","James Proche II",TEN,"WR131","260","310","288.3","20.9"
"324","Trey Lance",LAC,"QB38","264","333","299.5","29.1"
"325","Bo Melton",GB,"WR132","271","307","290.0","14.8"
"326","Jalen Brooks",ARI,"WR133","270","274","272.0","2.0"
"327","Foster Moreau",NO,"TE60","248","297","272.5","24.5"
"328","Cade Stover",HOU,"TE61","268","283","275.5","7.5"
"329","Jeremy Ruckert",NYJ,"TE62","268","286","277.0","9.0"
"330","Arian Smith",NYJ,"WR134","285","313","298.3","11.5"
"331","Dyami Brown",JAC,"WR135","238","238","238.0","0.0"
"332","Kalif Raymond",DET,"WR136","279","289","284.0","5.0"
"333","Dont'e Thornton Jr.",LV,"WR137","280","291","285.5","5.5"
"334","Jackson Hawes",BUF,"TE63","288","288","288.0","0.0"
"335","Justice Hill",BAL,"RB97","256","256","256.0","0.0"
"336","Collin Hill",FA,"QB39","257","257","257.0","0.0"
"337","Allen Lazard",NYJ,"WR138","287","301","294.0","7.0"
"338","Luke Schoonmaker",DAL,"TE64","290","298","294.0","4.0"
"339","Michael Mayer",LV,"TE65","259","259","259.0","0.0"
"340","Braelon Allen",NYJ,"RB98","259","259","259.0","0.0"
"341","Jaydon Blue",DAL,"RB99","260","352","306.0","46.0"
"342","Trent Sherfield Sr.",ARI,"WR139","263","263","263.0","0.0"
"343","Jamari Thrash",CLE,"WR140","289","304","296.5","7.5"
"344","Nathan Carter",ATL,"RB100","279","316","297.5","18.5"
"345","Owen Wright",TB,"RB101","275","322","298.5","23.5"
"346","C.J. Ham",MIN,"RB102","278","320","299.0","21.0"
"347","Drew Sample",CIN,"TE66","299","299","299.0","0.0"
"348","Daniel Bellinger",NYG,"TE67","270","270","270.0","0.0"
"349","Teddy Bridgewater",TB,"QB40","276","331","310.3","24.4"
"350","Hassan Haskins",LAC,"RB103","271","271","271.0","0.0"
"351","Cody White",SEA,"WR141","274","274","274.0","0.0"
"352","Myles Gaskin",SEA,"RB104","280","325","302.5","22.5"
"353","LaJohntay Wester",BAL,"WR142","276","276","276.0","0.0"
"354","Max Brosmer",MIN,"QB41","277","332","312.7","25.3"
"355","Kameron Johnson",TB,"WR143","278","278","278.0","0.0"
"356","Tyler Huntley",BAL,"QB42","281","337","315.0","24.4"
"357","Tylan Wallace",BAL,"WR144","279","279","279.0","0.0"
"358","Jalen Milroe",SEA,"QB43","279","334","306.5","27.5"
"359","Charlie Jones",CIN,"WR145","280","280","280.0","0.0"
"360","Mo Alie-Cox",IND,"TE68","303","307","305.0","2.0"
"361","Jimmy Garoppolo",LAR,"QB44","280","335","307.5","27.5"
"362","MarShawn Lloyd",GB,"RB105","281","391","336.0","55.0"
"363","Joshua Dobbs",NE,"QB45","282","338","310.0","28.0"
"364","Malik Willis",GB,"QB46","283","339","311.0","28.0"
"365","Joe Flacco",CIN,"QB47","287","343","318.7","23.4"
"366","Mitchell Trubisky",BUF,"QB48","284","340","312.0","28.0"
"367","Joe Milton III",DAL,"QB49","285","341","313.0","28.0"
"368","Mac Jones",SF,"QB50","286","342","314.0","28.0"
"369","Davis Mills",HOU,"QB51","291","348","321.3","23.4"
"370","Jameis Winston",NYG,"QB52","288","344","316.0","28.0"
"371","Nick Mullens",JAC,"QB53","289","345","317.0","28.0"
"372","Blaine Gabbert",FA,"QB54","290","290","290.0","0.0"
"373","Drew Ogletree",IND,"TE69","290","290","290.0","0.0"
"374","Mason Rudolph",PIT,"QB55","298","355","325.0","23.4"
"375","Hendon Hooker",FA,"QB56","292","292","292.0","0.0"
"376","Tyson Bagent",CHI,"QB57","294","350","324.0","23.0"
"377","Spencer Rattler",NO,"QB58","293","349","321.0","28.0"
"378","Tom Kennedy",DET,"WR146","294","294","294.0","0.0"
"379","Tanner McKee",PHI,"QB59","295","351","323.0","28.0"
"380","Ian Thomas",LV,"TE70","296","296","296.0","0.0"
"381","Jarrett Stidham",DEN,"QB60","296","353","324.5","28.5"
"382","Andy Dalton",CAR,"QB61","297","354","325.5","28.5"
"383","Brandon Allen",TEN,"QB62","299","356","327.5","28.5"
"384","Quintin Morris",JAC,"TE71","300","300","300.0","0.0"
"385","Zach Wilson",MIA,"QB63","300","360","330.0","30.0"
"386","Quinn Ewers",MIA,"QB64","301","361","331.0","30.0"
"387","Charlie Woerner",ATL,"TE72","303","303","303.0","0.0"
"388","Taylor Heinicke",FA,"QB65","304","304","304.0","0.0"
"389","Russell Wilson",NYG,"QB66","305","363","334.0","29.0"
"390","Kylen Granson",PHI,"TE73","306","306","306.0","0.0"
"391","Jake Browning",CIN,"QB67","306","364","335.0","29.0"
"392","Dillon Gabriel",CLE,"QB68","308","365","336.5","28.5"
"393","Brevyn Spann-Ford",DAL,"TE74","309","309","309.0","0.0"
"394","Julian Hill",MIA,"TE75","310","310","310.0","0.0"
"395","Cooper Rush",BAL,"QB69","311","366","338.5","27.5"
"396","Desmond Ridder",FA,"QB70","312","312","312.0","0.0"
"397","Jared Wiley",KC,"TE76","312","312","312.0","0.0"
"398","Anthony Richardson Sr.",IND,"QB71","313","313","313.0","0.0"
"399","Connor Heyward",PIT,"TE77","315","315","315.0","0.0"
"400","Raheim Sanders",CLE,"RB106","317","317","317.0","0.0"
"401","Craig Reynolds",NE,"RB107","319","319","319.0","0.0"
"402","Brett Rypien",IND,"QB72","319","368","343.5","24.5"
"403","Brittain Brown",CHI,"RB108","327","327","327.0","0.0"
"404","Jacob Saylors",DET,"RB109","328","328","328.0","0.0"
"405","Sione Vaki",DET,"RB110","329","329","329.0","0.0"
"406","Trey Benson",ARI,"RB111","336","336","336.0","0.0"
"407","Trayveon Williams",CLE,"RB112","346","346","346.0","0.0"
"408","Amar Johnson",LAC,"RB113","347","347","347.0","0.0"
"409","D'Ernest Johnson",NE,"RB114","357","357","357.0","0.0"
"410","Isaac Guerendo",SF,"RB115","358","358","358.0","0.0"
"411","Elijah Mitchell",KC,"RB116","359","359","359.0","0.0"
"412","Kene Nwangwu",NYJ,"RB117","367","367","367.0","0.0"
"413","Travis Homer",CHI,"RB118","369","369","369.0","0.0"
