"RK","PLAYER NAME",TEAM,"POS","BEST","WORST","AVG.","STD.DEV"
"29","Sam Darnold",SEA,"QB15","25","35","29.9","2.3"
"30","Bo Nix",DEN,"QB16","20","40","30.2","5.1"
"31","Trevor Lawrence",JAC,"QB17","28","41","32.5","2.9"
"32","Josh Jacobs",GB,"RB8","15","44","32.5","5.0"
"33","Justin Jefferson",MIN,"WR7","31","39","32.5","1.9"
"34","Aaron Rodgers",PIT,"QB18","31","40","35.3","2.3"
"35","Rome Odunze",CHI,"WR8","34","50","37.5","3.6"
"36","James Cook III",BUF,"RB9","32","47","38.6","3.4"
"37","Davante Adams",LAR,"WR9","34","43","38.9","2.7"
"38","Kimani Vidal",LAC,"RB10","23","53","39.2","9.1"
"39","Michael Pittman Jr.",IND,"WR10","37","50","41.6","4.1"
"40","Tua Tagovailoa",MIA,"QB19","35","60","42.0","6.2"
"41","Kyren Williams",LAR,"RB11","34","52","44.1","5.0"
"42","Ladd McConkey",LAC,"WR11","37","50","45.1","3.7"
"43","D'Andre Swift",CHI,"RB12","39","60","45.6","5.3"
"44","C.J. Stroud",HOU,"QB20","42","53","45.6","3.0"
"45","DK Metcalf",PIT,"WR12","42","56","46.5","4.4"
"46","Jaylen Waddle",MIA,"WR13","41","51","46.5","3.3"
"47","George Pickens",DAL,"WR14","38","55","46.8","4.2"
"48","Drake London",ATL,"WR15","41","51","47.3","3.5"
"49","Jayden Daniels",WAS,"QB21","6","288","50.6","71.7"
"50","J.J. McCarthy",MIN,"QB22","41","66","51.1","7.2"
"51","Zay Flowers",BAL,"WR16","48","57","51.4","1.7"
"52","Chase Brown",CIN,"RB13","36","63","52.0","8.1"
"53","Nico Collins",HOU,"WR17","43","67","53.3","4.6"
"54","Jaylen Warren",PIT,"RB14","51","63","55.4","3.9"
"55","Chris Olave",NO,"WR18","55","65","56.9","2.9"
"56","Tyler Warren",IND,"TE2","55","64","58.6","2.4"
"57","Marvin Harrison Jr.",ARI,"WR19","52","69","59.0","5.0"
"58","Tucker Kraft",GB,"TE3","55","63","59.9","2.4"
"59","Geno Smith",LV,"QB23","46","75","61.3","6.5"
"60","Mac Jones",SF,"QB24","31","221","61.6","49.1"
"61","Michael Penix Jr.",ATL,"QB25","53","76","61.9","5.4"
"62","Ashton Jeanty",LV,"RB15","56","72","64.3","4.4"
"63","Tetairoa McMillan",CAR,"WR20","57","75","64.7","6.1"
"64","Tee Higgins",CIN,"WR21","57","74","65.0","5.8"
"65","Tyrone Tracy Jr.",NYG,"RB16","60","79","65.1","5.4"
"66","Stefon Diggs",NE,"WR22","57","74","66.5","6.2"
"67","Brian Thomas Jr.",JAC,"WR23","55","78","66.5","6.1"
"68","Travis Etienne Jr.",JAC,"RB17","62","77","68.3","4.8"
"69","Courtland Sutton",DEN,"WR24","65","79","69.7","3.6"
"70","George Kittle",SF,"TE4","64","82","69.9","5.2"
"71","Keenan Allen",LAC,"WR25","67","78","70.7","2.9"
"72","Brock Bowers",LV,"TE5","64","83","71.3","6.8"
"73","Travis Hunter",JAC,"WR26","59","80","72.2","4.5"
"74","Zonovan Knight",ARI,"RB18","53","98","74.7","14.8"
"75","Cam Ward",TEN,"QB26","69","84","76.2","2.8"
"76","Khalil Shakir",BUF,"WR27","70","88","76.8","5.2"
"77","Wan'Dale Robinson",NYG,"WR28","66","85","77.7","5.8"
"78","Jake Ferguson",DAL,"TE6","64","87","78.6","6.0"
"79","Deebo Samuel Sr.",WAS,"WR29","52","87","79.3","8.9"
"80","Jordan Addison",MIN,"WR30","75","93","80.5","5.1"
"81","Xavier Worthy",KC,"WR31","79","84","81.2","1.5"
"82","Oronde Gadsden II",LAC,"TE7","72","87","81.4","5.2"
"83","J.K. Dobbins",DEN,"RB19","73","98","84.4","7.0"
"84","Rico Dowdle",CAR,"RB20","71","103","84.8","8.8"
"85","Bryce Young",CAR,"QB27","66","215","86.0","30.2"
"86","Romeo Doubs",GB,"WR32","76","95","87.2","4.7"
"87","DJ Moore",CHI,"WR33","72","94","89.5","5.0"
"88","David Montgomery",DET,"RB21","84","99","92.4","4.0"
"89","Sam LaPorta",DET,"TE8","87","104","92.9","5.3"
"90","Quentin Johnston",LAC,"WR34","85","102","93.1","5.1"
""
"91","Kenneth Walker III",SEA,"RB22","83","98","93.3","4.4"
"92","Kyle Pitts Sr.",ATL,"TE9","87","106","93.4","6.3"
"93","Jauan Jennings",SF,"WR35","84","102","93.5","4.9"
"94","Josh Downs",IND,"WR36","90","107","94.3","4.3"
"95","Tyler Shough",NO,"QB28","75","213","94.7","32.0"
"96","Alvin Kamara",NO,"RB23","83","104","96.2","5.6"
"97","Travis Kelce",KC,"TE10","87","105","96.3","6.8"
"98","Kareem Hunt",KC,"RB24","74","152","96.9","15.7"
"99","Woody Marks",HOU,"RB25","88","109","99.2","5.1"
"100","Rhamondre Stevenson",NE,"RB26","88","106","99.2","4.1"
"101","Jameson Williams",DET,"WR37","84","109","100.3","7.8"
"102","Rashid Shaheed",NO,"WR38","95","122","103.7","6.4"
"103","Tre Tucker",LV,"WR39","98","111","104.2","4.6"
"104","Jacory Croskey-Merritt",WAS,"RB27","97","119","104.4","5.9"
"105","Zach Charbonnet",SEA,"RB28","88","119","105.3","7.3"
"106","Jakobi Meyers",LV,"WR40","93","125","106.5","7.5"
"107","Dalton Kincaid",BUF,"TE11","100","117","107.3","4.0"
"108","Kayshon Boutte",NE,"WR41","98","124","107.5","6.3"
"109","Colston Loveland",CHI,"TE12","105","120","109.9","4.5"
"110","Aaron Jones Sr.",MIN,"RB29","103","117","110.0","3.6"
"111","Alec Pierce",IND,"WR42","107","119","112.3","3.5"
"112","Troy Franklin",DEN,"WR43","100","123","112.9","5.5"
"113","Tyjae Spears",TEN,"RB30","101","121","113.7","5.1"
"114","Chimere Dike",TEN,"WR44","94","122","114.7","5.6"
"115","Kendrick Bourne",SF,"WR45","107","137","115.5","6.6"
"116","Zach Ertz",WAS,"TE13","107","136","117.3","7.4"
"117","Cooper Kupp",SEA,"WR46","112","130","117.8","4.2"
"118","Darnell Mooney",ATL,"WR47","110","124","118.4","3.3"
"119","Mark Andrews",BAL,"TE14","113","124","120.2","3.2"
"120","Evan Engram",DEN,"TE15","107","134","120.3","7.1"
"121","Tony Pollard",TEN,"RB31","108","139","121.1","7.2"
"122","Theo Johnson",NYG,"TE16","113","134","124.0","5.7"
"123","Darius Slayton",NYG,"WR48","119","131","124.4","3.3"
"124","Hunter Henry",NE,"TE17","116","132","124.8","4.7"
"125","Keon Coleman",BUF,"WR49","116","130","126.4","3.0"
"126","Matthew Golden",GB,"WR50","126","133","128.8","2.1"
"127","Christian Watson",GB,"WR51","127","132","129.1","1.6"
"128","Malik Washington",MIA,"WR52","118","135","129.2","4.7"
"129","Elic Ayomanor",TEN,"WR53","124","136","129.8","2.9"
"130","T.J. Hockenson",MIN,"TE18","121","139","130.4","5.8"
"131","Jaylin Noel",HOU,"WR54","115","162","130.8","13.0"
"132","Juwan Johnson",NO,"TE19","120","139","132.0","5.6"
"133","Marquise Brown",KC,"WR55","125","160","135.8","8.2"
"134","Dalton Schultz",HOU,"TE20","131","140","136.3","2.4"
"135","Jordan Mason",MIN,"RB32","124","150","136.4","8.5"
"136","Brashard Smith",KC,"RB33","118","156","138.0","11.1"
"137","Calvin Austin III",PIT,"WR56","126","152","138.0","6.4"
"138","RJ Harvey",DEN,"RB34","124","150","138.9","7.8"
"139","Kyle Monangai",CHI,"RB35","109","150","139.4","11.2"
"140","AJ Barner",SEA,"TE21","138","159","140.1","4.4"
"141","Rashod Bateman",BAL,"WR57","132","153","141.1","5.7"
"142","Jonnu Smith",PIT,"TE22","137","150","142.6","3.6"
"143","Samaje Perine",CIN,"RB36","137","151","144.2","3.7"
"144","Chuba Hubbard",CAR,"RB37","135","152","144.3","5.3"
"145","Xavier Legette",CAR,"WR58","136","157","144.3","6.0"
"146","Noah Fant",CIN,"TE23","137","167","146.8","6.8"
"147","TreVeyon Henderson",NE,"RB38","139","151","146.8","3.0"
"148","Jalen Coker",CAR,"WR59","136","160","149.1","6.1"
"149","Nick Chubb",HOU,"RB39","144","172","150.6","5.9"
"150","Olamide Zaccheaus",CHI,"WR60","130","161","150.7","10.2"
"151","Jayden Higgins",HOU,"WR61","132","174","154.8","9.6"
"152","Tyler Allgeier",ATL,"RB40","147","173","155.2","8.6"
"153","Chig Okonkwo",TEN,"TE24","150","168","155.2","4.4"
"154","Xavier Hutchinson",HOU,"WR62","133","182","156.2","11.9"
"155","Kenneth Gainwell",PIT,"RB41","152","167","158.8","4.6"
"156","Pat Freiermuth",PIT,"TE25","152","184","161.5","7.6"
"157","Justice Hill",BAL,"RB42","153","181","162.2","7.6"
"158","Michael Wilson",ARI,"WR63","149","177","162.6","6.9"
"159","Parker Washington",JAC,"WR64","145","180","164.3","10.6"
"160","Taysom Hill",NO,"TE26","141","189","165.3","12.7"
"161","Mack Hollins",NE,"WR65","154","184","166.3","7.6"
"162","Emanuel Wilson",GB,"RB43","151","175","166.4","7.2"
"163","Ollie Gordon II",MIA,"RB44","151","178","167.1","7.5"
"164","DeMario Douglas",NE,"WR66","155","188","167.8","9.2"
"165","Andrei Iosivas",CIN,"WR67","156","228","168.8","15.5"
"166","Jeremy McNichols",WAS,"RB45","156","181","168.8","5.3"
"167","Isaiah Likely",BAL,"TE27","142","186","169.6","15.3"
"168","Brock Purdy",SF,"QB29","29","290","137.2","80.0"
"169","DeAndre Hopkins",BAL,"WR68","160","187","170.3","8.4"
"170","Blake Corum",LAR,"RB46","157","176","171.1","4.9"
"171","Van Jefferson",TEN,"WR69","158","207","171.1","11.6"
"172","Bhayshul Tuten",JAC,"RB47","170","175","171.9","1.4"
"173","Hunter Long",JAC,"TE28","159","192","172.0","7.0"
"174","Gunnar Helm",TEN,"TE29","152","194","175.6","14.9"
"175","Tyler Higbee",LAR,"TE30","168","185","175.7","6.9"
"176","Pat Bryant",DEN,"WR70","161","216","175.9","12.6"
"177","Dyami Brown",JAC,"WR71","163","199","179.8","9.8"
"178","Tory Horton",SEA,"WR72","172","190","180.1","4.5"
"179","Jaydon Blue",DAL,"RB48","174","196","183.7","7.6"
"180","Devin Singletary",NYG,"RB49","169","207","185.0","11.8"
"181","Ja'Tavion Sanders",CAR,"TE31","171","195","187.5","6.8"
"182","Luke McCaffrey",WAS,"WR73","143","200","179.6","10.8"
"183","Marvin Mims Jr.",DEN,"WR74","157","187","170.7","9.8"
"184","Roman Wilson",PIT,"WR75","162","211","182.1","14.1"
"185","Zay Jones",ARI,"WR76","161","263","191.8","19.9"
"186","Emari Demercado",ARI,"RB50","176","216","192.2","14.4"
"187","Jaylin Lane",WAS,"WR77","166","215","183.7","11.1"
"188","Jalen Nailor",MIN,"WR78","164","220","186.4","13.6"
"189","Brian Robinson Jr.",SF,"RB51","176","221","195.1","12.6"
"190","Ty Johnson",BUF,"RB52","181","214","195.6","7.7"
"191","Devin Neal",NO,"RB53","178","205","196.1","9.1"
"192","Jordan Whittington",LAR,"WR79","180","205","192.8","6.4"
"193","Nick Westbrook-Ikhine",MIA,"WR80","184","217","194.1","9.2"
"194","JuJu Smith-Schuster",KC,"WR81","178","198","187.8","4.9"
"195","Noah Gray",KC,"TE32","193","213","198.8","5.6"
"196","Isaac TeSlaa",DET,"WR82","190","211","199.2","5.8"
"197","Daniel Bellinger",NYG,"TE33","192","230","199.3","8.8"
"198","Lil'Jordan Humphrey",NYG,"WR83","176","216","192.3","8.0"
"199","Tre Harris",LAC,"WR84","166","223","203.6","14.2"
"200","Marcus Mariota",WAS,"QB30","45","233","164.2","67.3"
"201","Jaret Patterson",LAC,"RB54","177","258","213.4","18.7"
"202","Keaton Mitchell",BAL,"RB55","183","241","214.7","14.6"
"203","KaVontae Turpin",DAL,"WR85","185","221","201.5","10.3"
"204","Ray Davis",BUF,"RB56","195","231","217.6","8.8"
"205","Austin Hooper",NE,"TE34","195","212","202.2","5.9"
"206","Tyquan Thornton",KC,"WR86","192","217","202.3","5.9"
"207","Elijah Moore",BUF,"WR87","179","236","202.8","12.9"
"208","Brandin Cooks",NO,"WR88","194","237","205.9","8.7"
"209","Chris Moore",WAS,"WR89","161","228","201.8","18.8"
"210","Michael Carter",ARI,"RB57","154","315","211.7","44.7"
"211","Dawson Knox",BUF,"TE35","195","212","203.2","4.8"
"212","Ryan Flournoy",DAL,"WR90","201","230","212.9","7.9"
"213","Raheem Mostert",LV,"RB58","197","253","230.0","16.5"
"214","Dont'e Thornton Jr.",LV,"WR91","201","230","209.4","7.9"
"215","Jaylen Wright",MIA,"RB59","188","258","232.8","14.4"
"216","Demarcus Robinson",SF,"WR92","199","225","213.9","8.2"
"217","Chris Rodriguez Jr.",WAS,"RB60","207","259","230.2","14.1"
"218","LeQuint Allen Jr.",JAC,"RB61","219","283","237.1","13.7"
"219","Jack Bech",LV,"WR93","208","227","218.4","5.3"
"220","Kalif Raymond",DET,"WR94","204","265","216.8","14.2"
"221","Jalen Tolbert",DAL,"WR95","192","232","218.3","9.6"
"222","Tyler Badie",DEN,"RB62","227","265","236.8","8.8"
"223","Devaughn Vele",NO,"WR96","213","236","222.4","6.7"
"224","Andy Dalton",CAR,"QB31","89","323","226.9","54.0"
"225","Chris Brooks",GB,"RB63","228","303","245.6","16.4"
"226","Christian Kirk",HOU,"WR97","160","281","213.2","33.5"
"227","Greg Dortch",ARI,"WR98","202","222","215.9","5.8"
"228","Malik Heath",GB,"WR99","200","266","226.2","14.4"
"229","Curtis Samuel",BUF,"WR100","224","245","229.0","6.1"
"230","Tyrell Shavers",BUF,"WR101","223","240","230.1","4.7"
"231","Kyle Juszczyk",SF,"RB64","211","261","239.4","13.8"
"232","Ricky Pearsall",SF,"WR102","183","223","207.2","13.3"
"233","Calvin Ridley",TEN,"WR103","183","221","208.0","12.1"
"234","Ameer Abdullah",IND,"RB65","225","329","251.9","32.5"
"235","Tyler Huntley",BAL,"QB32","224","262","244.2","13.9"
"236","Jacoby Brissett",ARI,"QB33","226","302","251.6","19.9"
"237","Elijah Arroyo",SEA,"TE36","196","211","205.6","5.6"
"238","Darnell Washington",PIT,"TE37","191","222","206.3","9.0"
"239","Isiah Pacheco",KC,"RB66","96","243","206.6","43.0"
"240","Savion Williams",GB,"WR104","218","256","234.4","13.2"
"241","Kirk Cousins",ATL,"QB34","223","326","254.0","33.0"
"242","Spencer Rattler",NO,"QB35","223","326","254.5","38.6"
"243","Tommy Tremble",CAR,"TE38","200","214","210.0","3.9"
"244","Tyler Lockett",LV,"WR105","215","280","242.4","20.0"
"245","Adam Thielen",MIN,"WR106","229","284","242.4","16.9"
"246","Zavier Scott",MIN,"RB67","238","327","264.3","29.3"
"247","Luther Burden III",CHI,"WR107","211","275","227.7","18.7"
"248","Terrance Ferguson",LAR,"TE39","200","237","221.8","10.5"
"249","Dare Ogunbowale",HOU,"RB68","236","308","259.0","22.1"
"250","Jimmy Horn Jr.",CAR,"WR108","216","282","237.3","17.3"
"251","KhaDarel Hodge",ATL,"WR109","218","267","237.7","14.0"
"252","Trevor Etienne",CAR,"RB69","244","331","268.2","30.4"
"253","Dylan Laube",LV,"RB70","247","328","269.2","27.1"
"254","Tyler Goodson",IND,"RB71","249","319","265.9","23.5"
"255","Michael Mayer",LV,"TE40","211","226","215.9","5.0"
"256","Julius Chestnut",TEN,"RB72","247","322","270.4","27.8"
"257","Terrell Jennings",NE,"RB73","240","300","261.9","20.3"
"258","Kaleb Johnson",PIT,"RB74","249","319","271.8","26.7"
"259","Tanner Hudson",CIN,"TE41","220","279","239.9","23.1"
"260","Alec Ingold",MIA,"RB75","242","301","265.1","22.3"
"261","Casey Washington",ATL,"WR110","229","295","244.5","20.5"
"262","Tahj Brooks",CIN,"RB76","248","334","277.0","31.9"
"263","Davis Allen",LAR,"TE42","222","246","231.3","7.3"
"264","Hunter Luepke",DAL,"RB77","236","288","259.7","16.5"
"265","Greg Dulcich",MIA,"TE43","209","260","232.1","18.0"
"266","D'Ernest Johnson",NE,"RB78","243","262","249.6","6.2"
"267","Adam Trautman",DEN,"TE44","222","268","237.8","15.2"
"268","Tanner Conner",MIA,"TE45","198","234","215.8","15.3"
"269","Patrick Ricard",BAL,"RB79","245","324","279.8","29.4"
"270","Colby Parkinson",LAR,"TE46","227","256","240.8","10.3"
"271","Adam Prentice",DEN,"RB80","252","318","282.2","26.7"
"272","Hassan Haskins",LAC,"RB81","246","340","283.1","32.5"
"273","DJ Giddens",IND,"RB82","247","336","285.6","34.4"
"274","Josh Oliver",MIN,"TE47","210","244","230.4","12.1"
"275","Joshua Palmer",BUF,"WR111","222","288","239.8","24.4"
"276","Jake Tonges",SF,"TE48","208","268","242.4","24.1"
"277","Devin Duvernay",CHI,"WR112","209","303","247.8","34.7"
"278","Braxton Berrios",HOU,"WR113","219","291","248.6","23.5"
"279","Elijah Higgins",ARI,"TE49","210","292","251.0","31.0"
"280","Isaac Guerendo",SF,"RB83","260","339","292.4","30.5"
"281","Mitchell Evans",CAR,"TE50","207","261","227.0","21.1"
"282","David Sills V",ATL,"WR114","235","269","254.0","11.0"
"283","Dameon Pierce",HOU,"RB84","264","341","294.5","30.0"
"284","Adonai Mitchell",IND,"WR115","231","299","256.6","24.8"
"285","Cam Akers",MIN,"RB85","255","338","285.7","30.7"
"286","Jackson Hawes",BUF,"TE51","236","277","259.8","17.5"
"287","Nyheim Hines",FA,"RB86","250","280","263.0","12.5"
"288","Ben Sinnott",WAS,"TE52","212","290","245.0","33.7"
"289","Craig Reynolds",DET,"RB87","261","324","284.5","24.5"
"290","C.J. Ham",MIN,"RB88","265","315","284.8","21.9"
"291","Beaux Collins",NYG,"WR116","231","276","253.0","15.9"
"292","Luke Schoonmaker",DAL,"TE53","239","263","253.0","9.7"
"293","Luke Musgrave",GB,"TE54","232","266","255.0","13.4"
"294","Kyle Williams",NE,"WR117","240","276","257.5","16.6"
"295","Nate Adkins",DEN,"TE55","247","268","258.5","8.1"
"296","Max Brosmer",MIN,"QB36","232","331","278.4","36.7"
"297","George Holani",SEA,"RB89","261","352","301.4","36.1"
"298","Dante Miller",NYG,"RB90","263","357","293.0","33.6"
"299","Foster Moreau",NO,"TE56","246","280","263.5","16.0"
"300","Mo Alie-Cox",IND,"TE57","259","270","264.5","4.0"
"301","Nathan Carter",ATL,"RB91","266","317","286.0","23.0"
"302","Luke Farrell",SF,"TE58","252","290","268.3","15.9"
"303","Drew Sample",CIN,"TE59","265","270","268.3","1.9"
"304","Tyler Conklin",LAC,"TE60","241","306","269.8","28.4"
"305","Cedrick Wilson Jr.",MIA,"WR118","258","288","269.8","11.8"
"306","Konata Mumpfield",LAR,"WR119","206","313","270.0","39.7"
"307","Jordan Watkins",SF,"WR120","270","274","272.3","1.5"
"308","Malik Davis",DAL,"RB92","269","333","290.0","25.9"
"309","Roschon Johnson",CHI,"RB93","265","330","290.6","27.3"
"310","Johnny Mundt",JAC,"TE61","257","284","275.5","10.9"
"311","Reggie Gilliam",BUF,"RB94","270","351","303.7","33.0"
"312","Harrison Bryant",HOU,"TE62","273","297","279.8","10.0"
"313","Donovan Edwards",WAS,"RB95","275","375","299.6","38.5"
"314","Will Dissly",LAC,"TE63","239","318","281.5","28.1"
"315","Brock Wright",DET,"TE64","269","297","282.5","10.5"
"316","Charlie Kolar",BAL,"TE65","273","298","284.5","9.4"
"317","Sincere McCormick",SF,"RB96","276","372","302.4","36.6"
"318","Jarquez Hunter",LAR,"RB97","278","355","301.6","30.6"
"319","Jaleel McLaughlin",DEN,"RB98","270","337","301.8","27.0"
"320","Connor Heyward",PIT,"TE66","279","299","288.5","8.3"
"321","DeeJay Dallas",CAR,"RB99","277","326","290.0","20.8"
"322","Charlie Woerner",ATL,"TE67","285","298","291.0","5.2"
"323","John Bates",WAS,"TE68","286","298","291.8","5.3"
"324","Tim Patrick",JAC,"WR121","221","303","271.3","36.0"
"325","Elijah Mitchell",KC,"RB100","237","360","293.5","55.2"
"326","Tylan Wallace",BAL,"WR122","254","283","272.7","13.2"
"327","Drew Ogletree",IND,"TE69","289","309","298.5","7.1"
"328","Skyy Moore",SF,"WR123","244","306","279.0","25.9"
"329","Jake Bobo",SEA,"WR124","238","312","281.7","31.6"
"330","Tucker Fisk",LAC,"TE70","271","302","282.0","14.2"
"331","Travis Homer",CHI,"RB101","256","330","287.0","31.4"
"332","Russell Wilson",NYG,"QB37","245","328","295.3","36.1"
"333","Jalen Milroe",SEA,"QB38","223","313","268.0","45.0"
"334","Brycen Tremayne",CAR,"WR125","236","300","268.0","32.0"
"335","Malik Willis",GB,"QB39","225","316","270.5","45.5"
"336","Rasheen Ali",BAL,"RB102","274","349","300.3","34.5"
"337","Joe Milton III",DAL,"QB40","258","332","300.7","31.3"
"338","Dee Eskridge",MIA,"WR126","250","296","273.0","23.0"
"339","Jimmy Garoppolo",LAR,"QB41","233","322","277.5","44.5"
"340","Bo Melton",GB,"WR127","271","285","278.0","7.0"
"341","Dareke Young",SEA,"WR128","267","291","279.0","12.0"
"342","Jake Browning",CIN,"QB42","269","339","307.3","29.0"
"343","Zach Wilson",MIA,"QB43","273","344","309.0","29.0"
"344","Cole Kmet",CHI,"TE71","213","213","213.0","0.0"
"345","Collin Hill",FA,"QB44","213","213","213.0","0.0"
"346","Xavier Smith",LAR,"WR129","278","295","286.5","8.5"
"347","Scotty Miller",PIT,"WR130","228","350","289.0","61.0"
"348","Ashton Dulin",IND,"WR131","286","292","289.0","3.0"
"349","Cooper Rush",BAL,"QB45","284","347","312.3","26.1"
"350","Mitchell Trubisky",BUF,"QB46","256","329","292.5","36.5"
"351","Joshua Dobbs",NE,"QB47","257","330","293.5","36.5"
"352","Devontez Walker",BAL,"WR132","245","345","295.0","50.0"
"353","Hendon Hooker",CAR,"QB48","259","334","296.5","37.5"
"354","John FitzPatrick",GB,"TE72","294","300","297.0","3.0"
"355","Riley Leonard",IND,"QB49","265","336","300.5","35.5"
"356","Mason Rudolph",PIT,"QB50","266","337","301.5","35.5"
"357","Tyson Bagent",CHI,"QB51","267","338","302.5","35.5"
"358","Anthony Gould",IND,"WR133","248","248","248.0","0.0"
"359","Jack Stoll",NO,"TE73","296","310","303.0","7.0"
"360","Durham Smythe",CHI,"TE74","293","316","304.5","11.5"
"361","Nick Mullens",JAC,"QB52","270","340","305.0","35.0"
"362","Brevyn Spann-Ford",DAL,"TE75","289","321","305.0","16.0"
"363","Ray-Ray McCloud III",NYG,"WR134","253","253","253.0","0.0"
"364","Mitch Tinsley",CIN,"WR135","262","349","305.5","43.5"
"365","Brandon Allen",TEN,"QB53","271","341","306.0","35.0"
"366","Jamal Agnew",ATL,"WR136","264","351","307.5","43.5"
"367","Jarrett Stidham",DEN,"QB54","272","343","307.5","35.5"
"368","Taylor Heinicke",FA,"QB55","260","260","260.0","0.0"
"369","Mason Kinsey",TEN,"WR137","271","347","309.0","38.0"
"370","Davis Mills",HOU,"QB56","274","345","309.5","35.5"
"371","Blaine Gabbert",FA,"QB57","262","262","262.0","0.0"
"372","Aidan O'Connell",LV,"QB58","263","263","263.0","0.0"
"373","Quinn Ewers",MIA,"QB59","277","346","311.5","34.5"
"374","Chris Manhertz",NYG,"TE76","292","332","312.0","20.0"
"375","Stephen Carlson",CHI,"TE77","301","328","314.5","13.5"
"376","Ben Skowronek",PIT,"WR138","307","322","314.5","7.5"
"377","Malik Turner",SF,"WR139","275","357","316.0","41.0"
"378","Jalen Hurts",PHI,"QB60","278","278","278.0","0.0"
"379","Baker Mayfield",TB,"QB61","279","279","279.0","0.0"
"380","Derius Davis",LAC,"WR140","293","344","318.5","25.5"
"381","Justin Fields",NYJ,"QB62","280","280","280.0","0.0"
"382","Dillon Gabriel",CLE,"QB63","282","282","282.0","0.0"
"383","Julian Hill",MIA,"TE78","282","282","282.0","0.0"
"384","Trey Lance",LAC,"QB64","292","348","320.0","28.0"
"385","Kyle Trask",FA,"QB65","283","283","283.0","0.0"
"386","Tanner McKee",PHI,"QB66","285","285","285.0","0.0"
"387","Brett Rypien",IND,"QB67","293","350","321.5","28.5"
"388","Nikko Remigio",KC,"WR141","286","286","286.0","0.0"
"389","Shedeur Sanders",CLE,"QB68","286","286","286.0","0.0"
"390","Tyrod Taylor",NYJ,"QB69","287","287","287.0","0.0"
"391","Desmond Ridder",FA,"QB70","289","289","289.0","0.0"
"392","Amar Johnson",LAC,"RB103","292","292","292.0","0.0"
"393","Tip Reiman",ARI,"TE79","293","293","293.0","0.0"
"394","Kurtis Rourke",SF,"QB71","294","294","294.0","0.0"
"395","Will Howard",PIT,"QB72","296","296","296.0","0.0"
"396","Michael Pratt",FA,"QB73","297","297","297.0","0.0"
"397","Mason Tipton",NO,"WR142","311","348","329.5","18.5"
"398","Gunner Olszewski",NYG,"WR143","302","302","302.0","0.0"
"399","James Mitchell",CAR,"TE80","304","304","304.0","0.0"
"400","Jalin Hyatt",NYG,"WR144","309","309","309.0","0.0"
"401","Trent Sherfield Sr.",DEN,"WR145","314","353","333.5","19.5"
"402","Ian Thomas",LV,"TE81","311","311","311.0","0.0"
"403","Quintin Morris",JAC,"TE82","320","320","320.0","0.0"
"404","Nick Vannett",MIN,"TE83","327","327","327.0","0.0"
"405","Jacardia Wright",SEA,"RB104","327","327","327.0","0.0"
"406","Zamir White",LV,"RB105","332","353","342.5","10.5"
"407","Eric Saubert",SEA,"TE84","334","334","334.0","0.0"
"408","Trey Sermon",PIT,"RB106","335","335","335.0","0.0"
"409","Carter Runyon",LV,"TE85","335","335","335.0","0.0"
"410","Jeff Wilson Jr.",MIA,"RB107","342","342","342.0","0.0"
"411","Bryce Oliver",TEN,"WR146","343","343","343.0","0.0"
"412","Xavier Weaver",ARI,"WR147","346","346","346.0","0.0"
"413","Tai Felton",MIN,"WR148","352","352","352.0","0.0"
